BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
-0.02,1.00,36.70,-0.56,0.45,1.39,0.58,0.50,1.39,0.64,0.00,1.05,0.00,0.05,2.19,0.10,0.05,1.49,0.07,0.00
-0.02,1.00,39.54,-0.60,0.45,1.56,0.65,0.50,1.56,0.72,0.00,1.35,0.00,0.05,2.61,0.12,0.05,3.63,0.18,0.00
0.00,1.00,49.70,0.00,0.34,6.92,2.19,0.50,6.92,3.18,0.16,6.92,0.99,0.00,5.50,0.00,0.05,2.99,0.15,0.00
0.78,0.99,75.34,54.25,0.22,17.15,3.42,0.00,16.75,0.00,0.00,16.75,0.00,0.00,9.75,0.00,0.05,2.99,0.15,0.00
1.00,0.60,74.04,68.07,-0.00,13.84,-0.00,0.00,11.59,0.00,0.00,6.64,0.00,0.00,0.99,0.00,0.05,5.00,0.25,0.00
0.00,0.10,51.12,0.04,0.00,4.10,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.05,1.96,0.09,0.05,3.53,0.18,0.00
0.00,0.10,36.72,0.00,0.00,1.24,0.00,0.00,1.00,0.00,0.00,1.24,0.00,0.05,1.20,0.05,0.05,1.53,0.08,0.00
-0.00,0.10,28.64,-0.03,0.00,1.00,0.00,0.00,0.96,0.00,0.00,1.00,0.00,0.05,1.16,0.05,0.05,0.89,0.04,0.00
-0.00,0.10,26.66,-0.01,0.00,0.49,0.00,0.00,0.50,0.00,0.00,0.12,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
0.00,0.10,26.49,0.00,0.00,0.37,0.00,0.00,0.50,0.00,0.00,0.12,0.00,0.05,0.55,0.03,0.05,0.72,0.04,0.00
-0.00,0.10,25.04,-0.00,0.00,0.06,0.00,0.00,0.50,0.00,0.00,0.06,0.00,0.05,0.93,0.04,0.05,0.70,0.03,0.00
-0.00,0.10,23.67,-0.00,0.00,0.07,0.00,0.00,0.50,0.00,0.00,0.06,0.00,0.05,0.85,0.04,0.05,0.49,0.02,0.00
-0.54,0.10,23.13,-12.51,0.00,0.06,0.00,0.00,0.50,0.00,0.00,0.06,0.00,0.05,1.11,0.05,0.05,0.34,0.02,0.00
0.00,0.35,23.18,0.00,0.00,0.06,0.00,0.50,0.65,0.30,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.70,0.03,0.00
0.00,0.35,25.17,0.00,0.00,0.05,0.00,0.49,0.70,0.32,0.00,0.96,0.00,0.05,1.29,0.06,0.05,0.70,0.03,0.00
0.00,0.35,28.83,0.00,0.00,0.70,0.00,0.49,0.75,0.34,0.00,1.00,0.00,0.05,0.85,0.04,0.05,1.25,0.06,0.00
0.00,0.34,29.08,0.00,0.00,0.79,0.00,0.48,0.79,0.35,0.00,0.79,0.00,0.05,0.76,0.03,0.05,1.50,0.07,0.00
0.00,0.34,23.71,0.00,0.00,0.80,0.00,0.48,0.80,0.35,0.00,0.80,0.00,0.05,1.36,0.06,0.05,0.70,0.03,0.00
-1.00,0.34,18.10,-18.05,0.00,0.82,0.00,0.46,0.82,0.35,0.00,0.58,0.00,0.05,1.50,0.07,-0.00,0.70,-0.00,0.00
-0.46,0.80,19.45,-8.88,0.45,0.98,0.40,0.50,0.98,0.45,0.00,0.98,0.00,0.05,1.78,0.08,0.05,0.79,0.04,0.00
-0.02,1.00,21.84,-0.33,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.00,0.18,0.05,2.00,0.09,0.05,0.79,0.04,0.00
-0.02,1.00,26.24,-0.45,0.50,1.33,0.61,0.33,1.00,0.31,0.12,1.33,0.14,0.05,2.00,0.09,0.05,0.89,0.04,0.00
-0.02,1.00,29.35,-0.45,0.25,1.02,0.23,0.50,0.99,0.46,0.20,1.02,0.19,0.05,2.54,0.12,0.05,0.89,0.04,0.00
-0.02,1.00,29.94,-0.51,0.50,1.42,0.65,0.33,1.00,0.31,0.12,1.07,0.11,0.05,2.54,0.12,0.05,0.90,0.04,0.00
0.00,1.00,33.73,0.00,0.45,1.38,0.57,0.50,1.37,0.63,0.00,1.07,0.00,0.05,2.17,0.10,0.05,1.37,0.07,0.00
-0.03,0.99,33.64,-1.04,0.50,1.56,0.72,0.45,1.49,0.62,0.00,1.05,0.00,0.05,2.29,0.11,0.05,3.63,0.18,0.00
0.00,1.00,39.12,0.00,0.50,5.00,2.30,0.45,4.99,2.06,0.00,4.00,0.00,0.05,5.44,0.25,0.05,2.99,0.15,0.00
-0.00,0.99,66.46,0.00,0.50,24.27,11.16,0.50,24.27,11.16,0.00,13.27,0.00,0.00,14.47,0.00,0.05,2.14,0.11,0.00
1.00,0.99,86.63,79.65,-0.00,10.01,-0.00,0.00,10.00,0.00,0.00,9.26,0.00,0.00,2.99,0.00,0.05,4.26,0.21,0.00
0.77,0.49,50.66,35.79,0.23,4.56,0.97,0.00,2.56,0.00,0.00,4.41,0.00,0.00,1.98,0.00,0.05,2.08,0.10,0.00
0.00,0.10,35.26,0.00,0.00,1.13,0.00,0.00,1.00,0.00,0.00,1.13,0.00,0.05,1.29,0.06,0.05,1.09,0.05,0.00
0.00,0.10,29.41,0.00,0.00,0.95,0.00,0.00,0.83,0.00,0.00,1.00,0.00,0.05,0.99,0.05,0.05,0.79,0.04,0.00
-0.00,0.10,25.56,-0.01,0.00,0.37,0.00,0.00,0.63,0.00,0.00,0.09,0.00,0.05,1.08,0.05,0.05,0.79,0.04,0.00
0.00,0.10,25.83,0.00,0.00,0.37,0.00,0.00,0.63,0.00,0.00,0.09,0.00,0.05,1.00,0.05,0.05,0.70,0.03,0.00
-0.00,0.10,24.34,-0.01,0.00,0.06,0.00,0.00,0.55,0.00,0.00,0.06,0.00,0.05,1.08,0.05,0.05,0.49,0.02,0.00
0.00,0.10,23.76,0.00,0.00,0.07,0.00,0.00,0.75,0.00,0.00,0.06,0.00,0.05,1.27,0.06,0.05,0.58,0.03,0.00
-0.54,0.10,22.66,-12.26,0.00,0.06,0.00,0.00,0.78,0.00,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.70,0.03,0.00
0.00,0.35,22.69,0.00,0.00,0.05,0.00,0.50,0.78,0.36,0.00,0.06,0.00,0.05,1.70,0.08,0.05,0.79,0.04,0.00
0.00,0.35,24.08,0.00,0.00,0.05,0.00,0.49,0.75,0.34,0.00,1.00,0.00,0.05,1.32,0.06,0.05,0.70,0.03,0.00
0.00,0.35,27.78,0.00,0.00,0.49,0.00,0.49,0.80,0.36,0.00,1.00,0.00,0.05,1.12,0.05,0.05,1.49,0.07,0.00
0.00,0.34,28.56,0.00,0.00,0.80,0.00,0.48,0.80,0.36,0.00,1.00,0.00,0.05,1.32,0.06,0.05,1.46,0.07,0.00
0.00,0.34,20.83,0.00,0.00,0.80,0.00,0.48,0.80,0.35,0.00,1.00,0.00,0.05,1.32,0.06,0.05,0.50,0.02,0.00
-1.00,0.34,18.14,-18.09,0.00,0.81,0.00,0.46,0.81,0.35,0.00,0.81,0.00,0.05,1.19,0.05,0.00,0.54,0.00,0.00
-0.46,0.80,18.60,-8.49,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.80,0.00,0.05,1.55,0.07,0.05,0.70,0.03,0.00
-0.02,1.00,19.77,-0.30,0.45,0.95,0.39,0.50,0.95,0.44,0.00,0.85,0.00,0.05,1.95,0.09,0.05,0.79,0.04,0.00
-0.02,1.00,20.73,-0.32,0.25,0.99,0.23,0.50,0.99,0.46,0.20,0.99,0.18,0.05,1.99,0.09,0.05,0.99,0.05,0.00
-0.02,1.00,22.49,-0.34,0.25,0.99,0.23,0.50,0.99,0.46,0.20,0.99,0.18,0.05,2.54,0.12,0.05,1.49,0.07,0.00
-0.02,1.00,24.46,-0.37,0.25,1.00,0.23,0.50,1.00,0.46,0.20,1.00,0.18,0.05,2.54,0.12,0.05,1.00,0.05,0.00
-0.02,1.00,26.27,-0.40,0.45,1.05,0.43,0.50,1.05,0.48,0.00,1.03,0.00,0.05,1.97,0.09,0.05,1.49,0.07,0.00
-0.02,1.00,27.43,-0.42,0.45,1.45,0.60,0.50,1.45,0.67,0.00,1.07,0.00,0.05,2.25,0.10,0.05,3.74,0.19,0.00
-0.02,1.00,29.87,-0.45,0.50,5.00,2.30,0.50,5.00,2.30,-0.00,4.25,-0.00,0.00,4.00,0.00,0.05,3.10,0.15,0.00
0.00,1.00,69.36,0.00,0.50,18.91,8.69,0.50,18.91,8.69,0.00,15.73,0.00,0.00,9.01,0.00,0.05,5.26,0.26,0.00
1.00,0.99,95.30,87.62,-0.00,14.75,-0.00,0.00,14.74,0.00,0.00,14.00,0.00,0.00,4.95,0.00,0.05,5.94,0.30,0.00
0.78,0.49,63.79,45.99,0.03,6.90,0.20,0.00,5.49,0.00,0.18,6.90,1.16,0.00,2.00,0.00,0.05,2.51,0.13,0.00
0.00,0.10,43.34,0.00,0.00,1.48,0.00,0.00,1.24,0.00,0.00,1.24,0.00,0.05,1.44,0.06,0.05,1.65,0.08,0.00
0.00,0.10,32.11,0.00,0.00,1.00,0.00,0.00,0.99,0.00,0.00,1.03,0.00,0.05,0.99,0.04,0.05,0.79,0.04,0.00
0.00,0.10,28.22,0.00,0.00,0.37,0.00,0.00,0.65,0.00,0.00,0.09,0.00,0.05,0.85,0.04,0.05,0.65,0.03,0.00
-0.00,0.10,24.00,-0.03,0.00,0.07,0.00,0.00,0.50,0.00,0.00,0.09,0.00,0.05,0.65,0.03,0.05,0.49,0.02,0.00
-0.54,0.10,22.27,-12.05,0.00,0.06,0.00,0.00,0.58,0.00,0.00,0.06,0.00,0.05,0.82,0.04,0.05,0.49,0.02,0.00
-0.01,0.35,21.97,-0.12,0.00,0.06,0.00,0.50,0.50,0.23,0.00,0.06,0.00,0.05,0.79,0.04,0.05,0.18,0.01,0.00
0.00,0.35,22.54,0.00,0.00,0.06,0.00,0.50,0.50,0.23,0.00,0.06,0.00,0.05,1.12,0.05,0.05,0.49,0.02,0.00
0.00,0.35,22.65,0.00,0.00,0.05,0.00,0.49,0.65,0.30,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.49,0.02,0.00
0.00,0.35,25.62,0.00,0.00,0.06,0.00,0.49,0.78,0.35,0.00,0.97,0.00,0.05,1.32,0.06,0.05,0.65,0.03,0.00
0.47,0.34,29.06,12.43,0.00,0.49,0.00,0.48,0.80,0.36,0.00,0.97,0.00,0.05,0.90,0.04,0.05,1.49,0.07,0.00
0.01,0.11,28.14,0.38,0.00,0.80,0.00,0.01,0.80,0.01,0.00,1.00,0.00,0.05,1.32,0.06,0.05,1.50,0.07,0.00
0.00,0.10,18.87,0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.96,0.00,0.05,1.21,0.06,0.05,0.79,0.04,0.00
-1.00,0.10,11.29,-11.26,0.00,0.84,0.00,0.00,0.84,0.00,0.00,0.76,0.00,0.00,1.31,0.00,0.00,0.82,0.00,0.00
-0.96,0.56,12.17,-11.67,0.21,0.80,0.15,0.50,0.80,0.37,0.00,0.76,0.00,0.05,1.55,0.07,0.04,0.65,0.02,0.00
-0.02,1.00,15.44,-0.24,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.40,0.00,0.05,1.60,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,17.35,-0.26,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.50,0.00,0.05,1.60,0.07,0.05,0.01,0.00,0.00
-0.02,1.00,18.64,-0.28,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.35,0.00,0.05,1.95,0.09,0.05,0.65,0.03,0.00
-0.02,1.00,20.13,-0.31,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.22,0.00,0.05,1.60,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,21.65,-0.33,0.45,0.82,0.34,0.50,0.82,0.38,0.00,0.22,0.00,0.05,1.62,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,23.80,-0.36,0.45,0.99,0.41,0.50,0.99,0.46,0.00,0.58,0.00,0.05,2.24,0.10,0.05,2.46,0.12,0.00
-0.02,1.00,27.54,-0.42,0.45,3.50,1.45,0.50,3.50,1.61,0.00,3.00,0.00,0.05,6.00,0.28,0.05,3.07,0.15,0.00
-0.00,1.00,62.38,0.00,0.50,25.25,11.61,0.50,25.25,11.61,0.00,4.00,0.00,0.00,7.60,0.00,0.05,3.33,0.17,0.00
1.00,0.99,86.64,79.66,0.00,17.50,0.00,0.00,17.50,0.00,0.00,9.66,0.00,0.00,4.38,0.00,0.05,7.01,0.35,0.00
0.78,0.49,51.17,36.88,0.17,4.60,0.70,0.00,4.60,0.00,0.00,4.00,0.00,0.05,4.80,0.22,0.05,2.13,0.11,0.00
0.00,0.10,33.90,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.05,1.32,0.06,0.05,1.13,0.06,0.00
-0.00,0.10,26.46,-0.03,0.00,0.40,0.00,0.00,0.80,0.00,0.00,0.25,0.00,0.05,1.00,0.04,0.05,0.80,0.04,0.00
-0.00,0.10,24.70,-0.00,0.00,0.30,0.00,0.00,0.63,0.00,0.00,0.09,0.00,0.05,0.69,0.03,0.05,0.65,0.03,0.00
0.00,0.10,23.62,0.00,0.00,0.07,0.00,0.00,0.50,0.00,0.00,0.09,0.00,0.05,0.54,0.02,0.05,0.49,0.02,0.00
-0.00,0.10,22.00,-0.00,0.00,0.06,0.00,0.00,0.50,0.00,0.00,0.06,0.00,0.05,0.57,0.03,0.05,0.49,0.02,0.00
-0.00,0.10,21.58,-0.01,0.00,0.06,0.00,0.00,0.50,0.00,0.00,0.06,0.00,0.05,0.59,0.03,0.05,0.07,0.00,0.00
0.00,0.10,21.75,0.00,0.00,0.06,0.00,0.00,0.63,0.00,0.00,0.06,0.00,0.05,0.85,0.04,0.05,0.49,0.02,0.00
0.00,0.10,22.56,0.00,0.00,0.05,0.00,0.00,0.65,0.00,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.60,0.03,0.00
0.00,0.10,25.32,0.00,0.00,0.05,0.00,0.00,0.79,0.00,0.00,0.97,0.00,0.05,1.32,0.06,0.05,0.49,0.02,0.00
0.00,0.10,27.27,0.00,0.00,0.30,0.00,0.00,0.80,0.00,0.00,0.97,0.00,0.05,0.94,0.04,0.05,1.25,0.06,0.00
0.00,0.10,27.15,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.94,0.00,0.05,1.32,0.06,0.05,2.43,0.12,0.00
-0.01,0.10,17.16,-0.22,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.92,0.00,0.05,1.32,0.06,0.05,0.82,0.04,0.00
-1.00,0.11,12.59,-12.56,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.50,0.00,0.05,1.35,0.06,-0.00,0.65,-0.00,0.00
-0.95,0.57,14.29,-13.54,0.22,0.75,0.15,0.50,0.75,0.34,0.00,0.50,0.00,0.05,1.50,0.07,0.05,0.49,0.02,0.00
-0.02,1.00,16.76,-0.26,0.45,0.75,0.31,0.50,0.75,0.34,0.00,0.35,0.00,0.05,1.75,0.08,0.05,0.62,0.03,0.00
-0.02,1.00,18.01,-0.27,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.50,0.00,0.05,1.79,0.08,0.05,0.65,0.03,0.00
-0.02,1.00,19.96,-0.30,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.09,0.00,0.05,2.04,0.09,0.05,0.79,0.04,0.00
-0.02,1.00,22.26,-0.34,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.22,0.00,0.05,2.05,0.09,0.05,0.79,0.04,0.00
-0.02,1.00,25.32,-0.39,0.45,0.85,0.35,0.50,0.85,0.39,0.00,0.58,0.00,0.05,2.10,0.10,0.05,0.85,0.04,0.00
-0.02,1.00,27.32,-0.42,0.45,1.25,0.52,0.50,1.25,0.57,0.00,0.92,0.00,0.05,2.50,0.11,0.05,3.33,0.17,0.00
-0.02,1.00,31.35,-0.47,0.34,4.00,1.27,0.50,4.00,1.84,0.16,4.00,0.57,0.00,4.00,0.00,0.05,3.07,0.15,0.00
0.80,1.00,63.71,46.70,0.20,13.38,2.50,0.00,13.38,0.00,0.00,6.50,0.00,0.00,5.00,0.00,0.05,3.33,0.17,0.00
1.00,0.60,72.04,66.23,-0.00,8.40,-0.00,0.00,8.40,0.00,0.00,3.50,0.00,0.00,4.90,0.00,0.05,7.01,0.35,0.00
0.00,0.10,42.03,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,3.50,0.00,0.05,1.98,0.09,0.05,1.40,0.07,0.00
0.00,0.10,32.18,0.00,0.00,0.88,0.00,0.00,0.88,0.00,0.00,0.50,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
-0.00,0.10,29.16,-0.01,0.00,0.49,0.00,0.00,0.78,0.00,0.00,0.50,0.00,0.05,0.99,0.05,0.05,0.69,0.03,0.00
-0.00,0.10,26.38,-0.00,0.00,0.07,0.00,0.00,0.75,0.00,0.00,0.09,0.00,0.05,1.05,0.05,0.05,0.80,0.04,0.00
-0.00,0.10,25.78,-0.00,0.00,0.07,0.00,0.00,0.65,0.00,0.00,0.09,0.00,0.05,0.85,0.04,0.05,0.65,0.03,0.00
-0.00,0.10,24.69,-0.00,0.00,0.05,0.00,0.00,0.65,0.00,0.00,0.06,0.00,0.05,0.85,0.04,0.05,0.65,0.03,0.00
-0.00,0.10,23.64,-0.01,0.00,0.06,0.00,0.00,0.65,0.00,0.00,0.06,0.00,0.05,1.00,0.05,0.05,0.65,0.03,0.00
0.00,0.10,23.58,0.00,0.00,0.05,0.00,0.00,0.63,0.00,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.65,0.03,0.00
0.00,0.10,23.15,0.00,0.00,0.05,0.00,0.00,0.65,0.00,0.00,0.06,0.00,0.05,1.42,0.07,0.05,0.65,0.03,0.00
0.00,0.10,23.31,0.00,0.00,0.05,0.00,0.00,0.65,0.00,0.00,0.65,0.00,0.05,1.32,0.06,0.05,0.65,0.03,0.00
0.00,0.10,22.73,0.00,0.00,0.07,0.00,0.00,0.75,0.00,0.00,0.75,0.00,0.05,0.79,0.04,0.05,1.58,0.08,0.00
0.00,0.10,21.13,0.00,0.00,0.65,0.00,0.00,0.75,0.00,0.00,0.75,0.00,0.05,0.96,0.04,0.05,1.96,0.10,0.00
-0.01,0.10,15.47,-0.20,0.00,0.68,0.00,0.00,0.68,0.00,0.00,0.66,0.00,0.05,1.18,0.05,0.05,0.79,0.04,0.00
-1.00,0.11,9.54,-9.51,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.40,0.00,0.05,1.38,0.06,-0.00,0.79,-0.00,0.00
-0.95,0.57,14.23,-13.48,0.22,0.75,0.15,0.50,0.75,0.34,0.00,0.40,0.00,0.05,1.55,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,15.14,-0.23,0.45,0.75,0.31,0.50,0.75,0.34,0.00,0.18,0.00,0.05,1.71,0.08,0.05,0.65,0.03,0.00
-0.02,1.00,16.61,-0.25,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.18,0.00,0.05,1.59,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,17.19,-0.26,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.09,0.00,0.05,1.59,0.07,0.05,0.79,0.04,0.00
-0.02,1.00,20.41,-0.31,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.22,0.00,0.05,2.05,0.09,0.05,0.80,0.04,0.00
-0.02,1.00,22.19,-0.34,0.45,0.99,0.41,0.50,0.99,0.46,0.00,0.35,0.00,0.05,1.79,0.08,0.05,0.99,0.05,0.00
-0.02,1.00,24.14,-0.37,0.45,1.00,0.41,0.50,1.00,0.46,0.00,0.90,0.00,0.05,2.25,0.10,0.05,2.64,0.13,0.00
-0.01,1.00,27.49,-0.34,0.00,1.95,0.00,0.50,1.95,0.90,0.32,4.00,1.19,0.05,3.96,0.18,0.05,2.02,0.10,0.00
0.80,1.00,49.41,36.21,0.20,7.16,1.34,0.00,7.16,0.00,0.00,5.00,0.00,0.00,4.95,0.00,0.05,2.21,0.11,0.00
1.00,0.60,61.48,56.53,-0.00,8.82,-0.00,0.00,8.82,0.00,0.00,3.00,0.00,0.00,1.98,0.00,0.05,4.95,0.25,0.00
0.00,0.10,36.48,0.00,0.00,1.57,0.00,0.00,1.57,0.00,0.00,1.07,0.00,0.05,1.96,0.09,0.05,2.14,0.11,0.00
-0.00,0.10,27.40,-0.00,0.00,0.88,0.00,0.00,0.88,0.00,0.00,0.49,0.00,0.05,1.32,0.06,0.05,1.13,0.06,0.00
0.00,0.10,26.68,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.20,0.00,0.05,0.92,0.04,0.05,0.79,0.04,0.00
-0.00,0.10,22.82,-0.02,0.00,0.30,0.00,0.00,0.78,0.00,0.00,0.09,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
0.00,0.10,26.28,0.00,0.00,0.07,0.00,0.00,0.75,0.00,0.00,0.09,0.00,0.05,0.78,0.04,0.05,0.65,0.03,0.00
0.00,0.10,24.99,0.00,0.00,0.06,0.00,0.00,0.75,0.00,0.00,0.06,0.00,0.05,0.83,0.04,0.05,0.65,0.03,0.00
0.00,0.10,23.10,0.00,0.00,0.06,0.00,0.00,0.74,0.00,0.00,0.06,0.00,0.05,0.85,0.04,0.05,0.65,0.03,0.00
0.00,0.10,22.69,0.00,0.00,0.06,0.00,0.00,0.68,0.00,0.00,0.06,0.00,0.05,1.27,0.06,0.05,0.65,0.03,0.00
0.00,0.10,22.91,0.00,0.00,0.05,0.00,0.00,0.75,0.00,0.00,0.06,0.00,0.05,1.35,0.06,0.05,0.65,0.03,0.00
0.00,0.10,22.80,0.00,0.00,0.05,0.00,0.00,0.75,0.00,0.00,0.58,0.00,0.05,1.32,0.06,0.05,0.65,0.03,0.00
0.00,0.10,20.57,0.00,0.00,0.30,0.00,0.00,0.80,0.00,0.00,0.74,0.00,0.05,0.80,0.04,0.05,1.58,0.08,0.00
0.00,0.10,19.61,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.74,0.00,0.05,0.93,0.04,0.05,1.98,0.10,0.00
-0.01,0.10,12.60,-0.16,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.58,0.00,0.05,1.17,0.05,0.05,0.80,0.04,0.00
-1.00,0.11,6.69,-6.67,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.39,0.00,0.05,1.32,0.06,-0.00,0.79,-0.00,0.00
-0.95,0.57,9.21,-8.73,0.22,0.79,0.16,0.50,0.79,0.36,0.00,0.39,0.00,0.05,1.54,0.07,0.05,0.65,0.03,0.00
-0.02,1.00,13.76,-0.21,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.18,0.00,0.05,1.79,0.08,0.05,0.79,0.04,0.00
-0.02,1.00,15.98,-0.24,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.18,0.00,0.05,1.80,0.08,0.05,0.79,0.04,0.00
-0.02,1.00,17.98,-0.27,0.45,0.79,0.33,0.50,0.79,0.36,0.00,0.09,0.00,0.05,2.01,0.09,0.05,0.80,0.04,0.00
-0.02,1.00,21.13,-0.32,0.45,0.80,0.33,0.50,0.80,0.37,0.00,0.22,0.00,0.05,2.05,0.09,0.05,0.80,0.04,0.00
-0.02,1.00,23.67,-0.36,0.45,0.86,0.36,0.50,0.86,0.40,0.00,0.22,0.00,0.05,1.97,0.09,0.05,0.86,0.04,0.00
-0.02,1.00,26.10,-0.40,0.45,1.09,0.45,0.50,1.08,0.50,0.00,0.58,0.00,0.05,2.00,0.09,0.05,1.96,0.10,0.00
-0.02,1.00,33.77,-0.51,0.34,4.95,1.57,0.50,4.94,2.27,0.16,4.95,0.71,0.00,4.93,0.00,0.05,1.26,0.06,0.00
0.80,1.00,85.20,62.42,0.15,15.79,2.22,0.00,15.79,0.00,0.00,4.79,0.00,0.05,15.79,0.73,0.00,0.65,0.00,0.00
1.00,0.60,85.23,78.36,-0.00,14.90,-0.00,0.00,14.89,0.00,0.00,3.50,0.00,0.00,5.00,0.00,0.05,3.00,0.15,0.00
0.00,0.10,44.28,0.00,0.00,3.74,0.00,0.00,3.74,0.00,0.00,1.48,0.00,0.05,1.98,0.08,0.05,2.13,0.11,0.00
0.00,0.10,30.62,0.00,0.00,0.95,0.00,0.00,0.95,0.00,0.00,0.50,0.00,0.05,1.32,0.06,0.05,1.13,0.06,0.00
0.00,0.10,28.46,0.00,0.00,0.85,0.00,0.00,0.85,0.00,0.00,0.50,0.00,0.05,1.00,0.04,0.05,0.79,0.04,0.00
-0.55,0.10,23.27,-12.74,0.00,0.36,0.00,0.00,0.79,0.00,0.00,0.09,0.00,0.05,1.00,0.04,0.05,0.89,0.04,0.00
0.00,0.35,25.44,0.00,0.00,0.07,0.00,0.50,0.79,0.36,0.00,0.09,0.00,0.05,0.83,0.04,0.05,0.85,0.04,0.00
-0.01,0.35,23.14,-0.13,0.00,0.06,0.00,0.50,0.78,0.36,0.00,0.06,0.00,0.05,0.86,0.04,0.05,0.79,0.04,0.00
-0.00,0.35,22.98,-0.06,0.00,0.06,0.00,0.50,0.75,0.34,0.00,0.06,0.00,0.05,0.86,0.04,0.05,0.66,0.03,0.00
0.00,0.35,22.84,0.00,0.00,0.06,0.00,0.50,0.75,0.34,0.00,0.06,0.00,0.05,1.00,0.05,0.05,0.79,0.04,0.00
0.00,0.35,23.46,0.00,0.00,0.05,0.00,0.49,0.76,0.34,0.00,0.06,0.00,0.05,1.32,0.06,0.05,0.79,0.04,0.00
0.00,0.34,24.83,0.00,0.00,0.05,0.00,0.49,0.78,0.35,0.00,0.92,0.00,0.05,1.32,0.06,0.05,0.79,0.04,0.00
0.00,0.34,27.84,0.00,0.00,0.49,0.00,0.48,0.80,0.35,0.00,0.92,0.00,0.05,0.90,0.04,0.05,1.54,0.08,0.00
0.47,0.34,29.02,12.61,0.00,0.82,0.00,0.48,0.82,0.36,0.00,0.92,0.00,0.05,1.07,0.05,0.05,1.97,0.10,0.00
-0.55,0.10,17.24,-9.54,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.94,0.00,0.05,1.28,0.06,0.05,0.75,0.04,0.00
-1.00,0.36,14.62,-14.58,0.00,0.90,0.00,0.50,0.90,0.41,0.00,0.50,0.00,0.05,1.57,0.07,-0.00,0.49,-0.00,0.00
-0.42,0.81,16.65,-6.95,0.45,0.95,0.39,0.50,0.95,0.44,0.00,0.50,0.00,0.05,1.85,0.09,0.05,0.50,0.02,0.00
-0.02,1.00,18.59,-0.28,0.45,0.99,0.41,0.50,0.99,0.46,0.00,0.35,0.00,0.05,1.85,0.09,0.05,0.89,0.04,0.00
-0.02,1.00,21.61,-0.33,0.45,0.99,0.41,0.50,0.98,0.45,0.00,0.50,0.00,0.05,1.78,0.08,0.05,0.89,0.04,0.00
-0.02,1.00,26.65,-0.42,0.50,1.28,0.59,0.45,1.00,0.41,0.00,1.00,0.00,0.05,1.97,0.09,0.05,1.09,0.05,0.00
-0.02,1.00,32.88,-0.52,0.50,1.65,0.76,0.45,1.14,0.47,0.00,1.02,0.00,0.05,2.70,0.12,0.05,1.09,0.05,0.00
-0.02,1.00,38.81,-0.61,0.50,1.29,0.59,0.45,1.03,0.43,0.00,1.03,0.00,0.05,2.00,0.09,0.05,1.26,0.06,0.00
