BattSchedule_MW,SOC_percent,EnergyPriceDA_$perMWh,EnergyProfit_$,ecrsCapacity,ecrsPrice_$perMW,ecrsRev_$,rrsCapacity,rrsPrice_$perMW,rrsRev_$,non_spinCapacity,non_spinPrice_$perMW,non_spinRev_$,reg_upCapacity,reg_upPrice_$perMW,reg_upRev_$,reg_downCapacity,reg_downPrice_$perMW,reg_downRev_$,CapacityObligation
-0.00,0.10,13.11,-0.00,0.00,0.05,0.00,0.00,0.44,0.00,0.00,0.06,0.00,0.05,1.29,0.06,0.05,0.49,0.02,0.00
-0.00,0.10,12.72,-0.00,0.00,0.06,0.00,0.00,0.35,0.00,0.00,0.07,0.00,0.05,0.55,0.03,0.05,0.55,0.03,0.00
0.00,0.10,13.02,0.00,0.00,0.06,0.00,0.00,0.44,0.00,0.00,0.20,0.00,0.05,0.84,0.04,0.05,0.49,0.02,0.00
-0.56,0.10,8.31,-4.64,0.00,0.05,0.00,0.00,0.43,0.00,0.00,0.08,0.00,0.05,0.85,0.04,0.05,0.49,0.02,0.00
-1.00,0.23,7.27,-7.25,0.00,0.05,0.00,0.50,0.37,0.17,0.00,0.08,0.00,0.05,1.00,0.05,-0.00,0.49,-0.00,0.00
-1.00,0.46,7.31,-7.29,0.00,0.05,0.00,0.50,0.37,0.17,0.23,0.08,0.02,0.05,1.29,0.06,-0.00,0.49,-0.00,0.00
0.00,0.69,9.12,0.00,0.00,0.05,0.00,0.50,0.35,0.16,0.45,0.10,0.04,0.05,1.29,0.06,0.05,0.49,0.02,0.00
0.00,0.68,9.28,0.00,0.00,0.06,0.00,0.49,0.40,0.18,0.46,1.00,0.42,0.05,1.50,0.07,0.05,0.45,0.02,0.00
0.00,0.68,8.56,0.00,0.00,0.35,0.00,0.50,0.44,0.20,0.45,1.00,0.42,0.05,1.29,0.06,0.05,0.90,0.04,0.00
-0.95,0.68,7.61,-7.21,0.00,0.50,0.00,0.50,0.50,0.23,0.45,1.00,0.41,0.05,1.30,0.06,0.05,1.79,0.09,0.00
-0.49,0.89,7.81,-3.82,0.00,0.50,0.00,0.45,0.50,0.21,0.50,1.00,0.46,0.05,1.30,0.06,0.05,1.24,0.06,0.00
-0.02,1.00,9.55,-0.15,0.00,0.49,0.00,0.45,0.49,0.20,0.50,0.94,0.43,0.05,1.29,0.06,0.05,1.00,0.05,0.00
-0.02,1.00,10.22,-0.16,0.00,0.44,0.00,0.45,0.44,0.18,0.50,0.61,0.28,0.05,1.29,0.06,0.05,0.69,0.03,0.00
-0.02,1.00,11.69,-0.18,0.00,0.07,0.00,0.45,0.44,0.18,0.50,0.65,0.30,0.05,1.29,0.06,0.05,0.82,0.04,0.00
-0.02,1.00,12.44,-0.20,0.00,0.44,0.00,0.45,0.44,0.18,0.50,0.96,0.44,0.05,1.61,0.07,0.05,1.00,0.05,0.00
-0.02,1.00,16.15,-0.25,0.00,0.54,0.00,0.45,0.54,0.22,0.50,0.97,0.45,0.05,1.66,0.08,0.05,0.49,0.02,0.00
-0.02,1.00,16.37,-0.26,0.00,0.70,0.00,0.45,0.70,0.29,0.50,1.02,0.47,0.05,1.82,0.08,0.05,0.49,0.02,0.00
0.00,1.00,25.46,0.00,0.45,0.98,0.41,0.00,0.98,0.00,0.50,3.00,1.38,0.05,2.10,0.10,0.05,1.49,0.07,0.00
1.00,1.00,43.54,40.03,0.00,10.00,0.00,0.00,10.00,0.00,-0.00,11.63,-0.00,0.00,11.12,0.00,0.05,3.06,0.15,0.00
1.00,0.75,39.80,36.59,0.00,5.17,0.00,0.00,5.17,0.00,0.00,5.00,0.00,-0.00,5.17,-0.00,0.05,2.80,0.14,0.00
1.00,0.50,29.15,26.80,0.00,1.98,0.00,0.00,1.98,0.00,-0.00,1.98,-0.00,0.00,1.00,0.00,0.05,0.95,0.05,0.00
0.00,0.25,23.24,0.00,0.04,0.79,0.03,0.50,0.79,0.36,0.00,1.04,0.00,0.05,1.09,0.05,0.05,0.49,0.02,0.00
-0.90,0.24,18.08,-16.20,0.04,0.75,0.03,0.50,0.75,0.34,0.00,1.00,0.00,0.05,1.55,0.07,0.05,0.75,0.04,0.00
0.00,0.45,18.29,0.00,0.45,0.63,0.26,0.50,0.63,0.29,0.00,0.92,0.00,0.05,1.43,0.07,0.05,0.79,0.04,0.00
-1.00,0.45,15.03,-14.99,0.44,0.30,0.12,0.50,0.37,0.17,0.00,0.25,0.00,0.05,0.57,0.03,-0.00,0.79,-0.00,0.00
0.00,0.67,21.24,0.00,0.00,0.05,0.00,0.50,0.29,0.13,0.45,0.08,0.03,0.05,1.00,0.05,0.05,0.29,0.01,0.00
-0.46,0.67,17.81,-8.24,0.00,0.06,0.00,0.50,0.30,0.14,0.44,0.08,0.03,0.05,1.10,0.05,0.05,0.29,0.01,0.00
-1.00,0.77,16.88,-16.83,0.00,0.05,0.00,0.50,0.30,0.14,0.45,0.25,0.10,0.05,1.10,0.05,-0.00,0.29,-0.00,0.00
-0.02,1.00,17.88,-0.27,0.00,0.05,0.00,0.50,0.30,0.14,0.45,0.25,0.10,0.05,1.10,0.05,0.05,0.29,0.01,0.00
0.00,1.00,19.05,0.00,0.00,0.05,0.00,0.50,0.37,0.17,0.45,0.25,0.10,0.05,1.17,0.05,0.05,0.29,0.01,0.00
0.00,1.00,22.95,0.00,0.00,0.05,0.00,0.50,0.30,0.14,0.45,0.25,0.10,0.05,1.10,0.05,0.05,0.29,0.01,0.00
1.00,0.99,32.74,30.10,0.00,0.06,0.00,0.00,0.44,0.00,0.00,1.05,0.00,-0.00,1.50,-0.00,0.00,0.29,0.00,0.00
1.00,0.74,32.47,29.85,0.00,0.44,0.00,0.00,0.44,0.00,0.00,1.29,0.00,-0.00,1.24,-0.00,0.05,2.02,0.10,0.00
0.00,0.49,24.52,0.00,0.36,0.75,0.25,0.50,0.75,0.34,0.09,1.03,0.08,0.05,1.55,0.07,0.05,1.80,0.09,0.00
0.00,0.49,19.60,0.00,0.37,0.75,0.26,0.50,0.75,0.34,0.08,1.01,0.07,0.05,1.55,0.07,0.05,1.79,0.09,0.00
-0.95,0.49,17.49,-16.57,0.00,0.50,0.00,0.50,0.50,0.23,0.26,0.97,0.23,0.05,1.30,0.06,0.05,1.50,0.07,0.00
-1.00,0.70,17.03,-16.98,0.00,0.44,0.00,0.47,0.44,0.19,0.48,1.01,0.45,0.05,1.24,0.06,-0.00,0.49,-0.00,0.00
0.00,0.93,19.08,0.00,0.00,0.07,0.00,0.45,0.44,0.18,0.50,1.00,0.46,0.05,1.24,0.06,0.05,0.98,0.05,0.00
0.00,0.93,20.23,0.00,0.00,0.50,0.00,0.45,0.50,0.21,0.50,1.35,0.62,0.05,1.30,0.06,0.05,1.00,0.05,0.00
-0.26,0.92,17.58,-4.59,0.00,0.86,0.00,0.45,0.86,0.36,0.50,2.50,1.15,0.05,1.66,0.08,0.05,0.29,0.01,0.00
0.00,0.98,18.24,0.00,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.91,0.88,0.05,1.91,0.09,0.05,1.49,0.07,0.00
0.50,0.97,28.20,12.96,0.00,1.00,0.00,0.00,1.00,0.00,0.50,10.96,5.04,0.00,2.12,0.00,0.05,1.91,0.10,0.00
0.50,0.85,51.53,23.69,0.00,9.38,0.00,0.00,9.38,0.00,0.50,28.95,13.31,0.00,8.40,0.00,0.05,1.68,0.08,0.00
1.00,0.72,34.25,31.49,0.00,7.18,0.00,0.00,7.18,0.00,0.00,7.18,0.00,0.00,6.10,0.00,0.05,2.80,0.14,0.00
1.00,0.47,27.45,25.24,0.00,1.49,0.00,0.00,1.49,0.00,-0.00,1.60,-0.00,0.00,0.99,0.00,0.05,0.79,0.04,0.00
0.47,0.22,23.66,10.15,0.00,0.75,0.00,0.48,0.75,0.33,0.00,1.35,0.00,0.05,1.55,0.07,0.05,0.49,0.02,0.00
0.00,0.10,18.64,0.00,0.00,0.79,0.00,0.01,0.79,0.01,0.00,3.00,0.00,0.05,1.59,0.07,0.05,0.79,0.04,0.00
0.00,0.10,17.79,0.00,0.00,0.65,0.00,0.01,0.65,0.01,0.00,1.00,0.00,0.05,1.45,0.07,0.05,0.74,0.04,0.00
0.00,0.10,16.48,0.00,0.00,0.75,0.00,0.01,0.75,0.01,0.00,1.01,0.00,0.05,1.55,0.07,0.05,0.79,0.04,0.00
-1.00,0.10,12.41,-12.38,0.00,0.37,0.00,0.00,0.37,0.00,0.00,0.25,0.00,0.05,1.00,0.05,-0.00,0.37,-0.00,0.00
-1.00,0.33,10.51,-10.48,0.21,0.40,0.08,0.50,0.40,0.18,0.00,0.25,0.00,0.05,1.20,0.06,-0.00,0.29,-0.00,0.00
-1.00,0.56,11.55,-11.52,0.23,0.44,0.09,0.50,0.44,0.20,0.22,0.44,0.09,0.05,1.24,0.06,-0.00,0.29,-0.00,0.00
-0.94,0.79,13.28,-12.39,0.00,0.44,0.00,0.50,0.44,0.20,0.45,0.44,0.18,0.05,1.24,0.06,0.05,0.29,0.01,0.00
0.00,1.00,16.91,0.00,0.00,0.44,0.00,0.50,0.44,0.20,0.45,0.44,0.18,0.05,1.24,0.06,0.05,0.29,0.01,0.00
0.00,1.00,21.52,0.00,0.45,0.65,0.27,0.00,0.65,0.00,0.50,0.65,0.30,0.05,1.45,0.07,0.05,0.29,0.01,0.00
1.00,0.99,33.52,30.82,0.00,1.00,0.00,0.00,1.00,0.00,-0.00,2.50,-0.00,0.00,1.80,0.00,0.00,0.29,0.00,0.00
1.00,0.74,31.96,29.39,0.00,1.00,0.00,0.00,1.00,0.00,-0.00,2.11,-0.00,0.00,1.80,0.00,0.05,0.97,0.05,0.00
0.16,0.49,21.13,3.03,0.05,1.01,0.05,0.50,0.98,0.45,0.24,2.00,0.44,0.05,1.81,0.08,0.05,0.90,0.04,0.00
0.00,0.45,16.76,0.00,0.45,0.94,0.39,0.50,0.94,0.43,0.00,1.36,0.00,0.05,1.74,0.08,0.05,1.79,0.09,0.00
0.00,0.45,16.52,0.00,0.44,0.68,0.28,0.50,0.68,0.31,0.00,1.00,0.00,0.05,1.48,0.07,0.05,0.44,0.02,0.00
-0.26,0.44,14.61,-3.76,0.44,0.54,0.22,0.50,0.54,0.25,0.00,1.01,0.00,0.05,1.34,0.06,0.05,0.44,0.02,0.00
-0.95,0.50,14.12,-13.38,0.00,0.50,0.00,0.50,0.50,0.23,0.27,1.03,0.26,0.05,1.30,0.06,0.05,0.38,0.02,0.00
-1.00,0.72,13.84,-13.80,0.00,0.54,0.00,0.45,0.54,0.22,0.50,1.01,0.46,0.05,1.34,0.06,-0.00,0.40,-0.00,0.00
-0.27,0.94,14.31,-3.81,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.00,0.46,0.05,1.59,0.07,0.05,0.29,0.01,0.00
-0.02,1.00,16.27,-0.26,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.00,0.46,0.05,1.91,0.09,0.05,0.29,0.01,0.00
0.50,1.00,35.31,16.23,0.00,1.00,0.00,0.00,1.00,0.00,0.50,18.00,8.27,0.00,2.87,0.00,0.05,2.66,0.13,0.00
1.00,0.87,93.99,86.41,0.00,50.05,0.00,0.00,50.05,0.00,-0.00,50.05,-0.00,0.00,46.56,0.00,0.05,3.96,0.20,0.00
0.32,0.62,65.98,19.33,0.50,37.99,17.46,0.18,37.99,6.33,0.00,16.19,0.00,0.00,35.00,0.00,0.05,7.77,0.39,0.00
1.00,0.54,44.76,41.16,-0.00,6.86,-0.00,0.00,6.15,0.00,0.00,6.46,0.00,0.00,3.89,0.00,0.05,2.80,0.14,0.00
0.76,0.29,28.43,19.85,0.00,1.00,0.00,0.00,0.98,0.00,0.19,2.50,0.44,0.05,1.80,0.08,0.05,0.49,0.02,0.00
-0.00,0.10,16.54,-0.00,0.00,1.00,0.00,0.00,0.98,0.00,0.00,1.36,0.00,0.05,1.80,0.08,0.05,1.00,0.05,0.00
-0.00,0.10,12.84,-0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.05,1.60,0.07,0.05,0.93,0.05,0.00
-0.95,0.10,10.05,-9.52,0.00,0.81,0.00,0.00,0.81,0.00,0.00,0.81,0.00,0.05,1.61,0.07,0.05,0.93,0.05,0.00
0.00,0.32,11.34,0.00,0.19,0.63,0.11,0.50,0.63,0.29,0.00,0.25,0.00,0.05,0.63,0.03,0.05,0.29,0.01,0.00
-0.60,0.32,10.55,-6.31,0.18,0.71,0.12,0.50,0.71,0.33,0.00,0.25,0.00,0.05,0.71,0.03,0.05,0.29,0.01,0.00
-1.00,0.45,10.01,-9.98,0.45,0.68,0.28,0.50,0.68,0.31,0.00,0.68,0.00,0.05,0.68,0.03,0.00,0.29,0.00,0.00
-0.95,0.68,10.08,-9.55,0.00,0.75,0.00,0.50,0.75,0.34,0.45,0.75,0.31,0.05,1.40,0.06,0.05,0.29,0.01,0.00
0.00,0.90,11.26,0.00,0.00,0.79,0.00,0.50,0.79,0.36,0.45,0.79,0.33,0.05,1.59,0.07,0.05,0.29,0.01,0.00
0.00,0.89,15.38,0.00,0.45,0.75,0.31,0.00,0.75,0.00,0.50,0.75,0.34,0.05,1.55,0.07,0.05,0.29,0.01,0.00
1.00,0.89,21.80,20.05,0.00,0.79,0.00,0.00,0.79,0.00,0.00,1.05,0.00,-0.00,1.78,-0.00,0.05,0.29,0.01,0.00
1.00,0.64,19.00,17.47,0.00,0.79,0.00,0.00,0.79,0.00,0.00,1.03,0.00,-0.00,1.59,-0.00,0.05,2.30,0.11,0.00
0.00,0.39,10.29,0.00,0.32,0.98,0.29,0.50,0.98,0.45,0.00,1.03,0.00,0.05,1.78,0.08,0.05,1.50,0.07,0.00
-0.95,0.38,8.75,-8.29,0.32,0.81,0.24,0.50,0.81,0.37,0.00,1.19,0.00,0.05,1.61,0.07,0.05,1.79,0.09,0.00
-0.95,0.60,9.23,-8.74,0.15,0.74,0.10,0.50,0.74,0.34,0.30,1.01,0.28,0.05,1.25,0.06,0.05,0.29,0.01,0.00
-0.81,0.82,9.52,-7.72,0.00,0.71,0.00,0.45,0.71,0.29,0.50,1.01,0.46,0.05,1.40,0.06,0.05,0.29,0.01,0.00
-0.02,1.00,11.60,-0.18,0.00,0.64,0.00,0.45,0.64,0.26,0.50,1.01,0.46,0.05,1.44,0.07,0.05,0.29,0.01,0.00
-0.02,1.00,13.30,-0.21,0.00,0.69,0.00,0.45,0.69,0.29,0.50,1.03,0.47,0.05,1.49,0.07,0.05,0.29,0.01,0.00
-0.02,1.00,15.55,-0.25,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.02,0.47,0.05,1.59,0.07,0.05,1.00,0.05,0.00
0.00,1.00,16.67,0.00,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.01,0.46,0.05,1.59,0.07,0.05,1.43,0.07,0.00
1.00,1.00,36.44,33.50,0.00,1.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,4.12,0.00,0.05,3.91,0.19,0.00
0.50,0.75,67.74,31.14,0.00,40.00,0.00,0.00,40.00,0.00,0.50,49.75,22.87,0.00,37.52,0.00,0.05,2.80,0.14,0.00
0.00,0.62,38.50,0.00,0.50,22.53,10.36,0.50,22.53,10.36,0.00,15.07,0.00,-0.00,19.54,-0.00,0.05,7.01,0.35,0.00
1.00,0.62,28.69,26.37,-0.00,6.38,-0.00,0.00,6.38,0.00,0.00,6.23,0.00,0.00,5.38,0.00,0.00,0.19,0.00,0.00
1.00,0.37,24.18,22.24,0.00,1.00,0.00,0.00,0.98,0.00,0.00,1.36,0.00,-0.00,1.80,-0.00,0.05,0.49,0.02,0.00
0.00,0.12,20.62,0.00,0.00,1.00,0.00,0.06,0.98,0.06,0.00,1.23,0.00,0.05,1.80,0.08,0.05,1.15,0.06,0.00
0.00,0.12,15.52,0.00,0.00,0.80,0.00,0.06,0.80,0.05,0.00,1.00,0.00,0.05,1.60,0.07,0.05,0.80,0.04,0.00
-0.87,0.12,13.92,-12.06,0.00,0.75,0.00,0.06,0.75,0.04,0.00,0.75,0.00,0.05,1.55,0.07,0.05,0.49,0.02,0.00
-1.00,0.32,13.15,-13.11,0.00,0.05,0.00,0.50,0.30,0.14,0.09,0.07,0.01,0.05,0.38,0.02,-0.00,0.29,-0.00,0.00
-1.00,0.54,12.52,-12.49,0.00,0.06,0.00,0.50,0.30,0.14,0.00,0.07,0.00,0.05,0.39,0.02,-0.00,0.29,-0.00,0.00
-1.00,0.77,13.10,-13.07,0.00,0.05,0.00,0.50,0.30,0.14,0.45,0.09,0.04,0.05,0.47,0.02,-0.00,0.29,-0.00,0.00
-0.02,1.00,14.37,-0.22,0.00,0.05,0.00,0.50,0.30,0.14,0.45,0.09,0.04,0.05,1.00,0.05,0.05,0.29,0.01,0.00
-0.02,1.00,15.18,-0.23,0.00,0.05,0.00,0.50,0.34,0.16,0.45,0.09,0.04,0.05,1.14,0.05,0.05,0.29,0.01,0.00
0.00,1.00,17.94,0.00,0.00,0.05,0.00,0.50,0.34,0.16,0.45,0.10,0.04,0.05,1.14,0.05,0.05,0.29,0.01,0.00
0.00,1.00,20.62,0.00,0.00,0.10,0.00,0.45,0.50,0.21,0.50,1.00,0.46,0.05,1.65,0.08,0.05,0.29,0.01,0.00
0.00,0.99,20.44,0.00,0.45,0.50,0.21,0.00,0.50,0.00,0.50,1.00,0.46,0.05,1.30,0.06,0.05,1.38,0.07,0.00
0.00,0.99,20.46,0.00,0.45,0.79,0.33,0.00,0.79,0.00,0.50,1.00,0.46,0.05,1.59,0.07,0.05,1.50,0.07,0.00
0.00,0.98,19.28,0.00,0.00,0.80,0.00,0.45,0.80,0.33,0.50,0.96,0.44,0.05,1.60,0.07,0.05,1.79,0.09,0.00
0.00,0.98,18.48,0.00,0.00,0.74,0.00,0.50,0.74,0.34,0.45,0.74,0.31,0.05,1.54,0.07,0.05,1.40,0.07,0.00
0.00,0.98,16.67,0.00,0.00,0.50,0.00,0.45,0.50,0.21,0.50,0.94,0.43,0.05,1.30,0.06,0.05,0.50,0.02,0.00
-0.14,0.97,16.64,-2.25,0.00,0.37,0.00,0.45,0.50,0.21,0.50,0.94,0.43,0.05,1.30,0.06,0.05,0.55,0.03,0.00
0.00,1.00,17.53,0.00,0.00,0.70,0.00,0.45,0.70,0.29,0.50,1.01,0.46,0.05,1.50,0.07,0.05,1.00,0.05,0.00
0.00,1.00,19.41,0.00,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.07,0.49,0.05,1.59,0.07,0.05,1.49,0.07,0.00
0.00,0.99,19.38,0.00,0.00,0.79,0.00,0.45,0.79,0.33,0.50,1.05,0.48,0.05,1.59,0.07,0.05,1.49,0.07,0.00
1.00,0.99,28.81,26.49,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.53,0.00,0.00,4.12,0.00,0.05,3.91,0.19,0.00
1.00,0.74,54.45,50.06,0.00,17.21,0.00,0.00,17.21,0.00,-0.00,20.00,-0.00,0.00,15.42,0.00,0.05,3.08,0.15,0.00
0.00,0.49,36.86,0.00,0.50,16.93,7.78,0.45,16.93,7.00,0.00,15.00,0.00,0.05,16.93,0.78,0.05,7.77,0.39,0.00
0.02,0.49,29.53,0.65,0.50,6.38,2.93,0.45,6.38,2.66,0.02,6.38,0.13,0.00,3.44,0.00,0.00,0.19,0.00,0.00
1.00,0.48,26.34,24.22,0.00,1.00,0.00,0.00,0.98,0.00,-0.00,2.50,-0.00,0.00,1.80,0.00,0.05,0.49,0.02,0.00
0.00,0.23,20.59,0.00,0.00,0.79,0.00,0.50,0.79,0.36,0.00,1.59,0.00,0.05,1.59,0.07,0.05,0.49,0.02,0.00
0.00,0.23,19.12,0.00,0.00,0.74,0.00,0.50,0.74,0.34,0.00,0.99,0.00,0.05,1.54,0.07,0.05,0.49,0.02,0.00
0.00,0.22,17.44,0.00,0.00,0.78,0.00,0.49,0.78,0.35,0.00,0.78,0.00,0.05,1.58,0.07,0.05,0.49,0.02,0.00
0.00,0.22,17.33,0.00,0.00,0.37,0.00,0.49,0.37,0.17,0.00,0.25,0.00,0.05,1.17,0.05,0.05,0.29,0.01,0.00
-1.00,0.22,14.42,-14.38,0.00,0.50,0.00,0.47,0.50,0.22,0.00,0.25,0.00,0.05,1.25,0.06,-0.00,0.29,-0.00,0.00
-1.00,0.45,13.26,-13.22,0.44,0.50,0.20,0.50,0.50,0.23,0.00,0.50,0.00,0.05,1.00,0.05,-0.00,0.29,-0.00,0.00
-1.00,0.68,13.89,-13.86,0.00,0.50,0.00,0.50,0.50,0.23,0.45,0.50,0.21,0.05,1.00,0.05,-0.00,0.29,-0.00,0.00
-0.43,0.90,14.77,-6.37,0.00,0.40,0.00,0.50,0.40,0.18,0.45,0.40,0.17,0.05,1.20,0.06,0.05,0.29,0.01,0.00
-0.02,1.00,18.03,-0.27,0.00,0.40,0.00,0.50,0.40,0.18,0.45,0.40,0.17,0.05,1.20,0.06,0.05,0.29,0.01,0.00
0.00,1.00,23.67,0.00,0.45,0.68,0.28,0.00,0.68,0.00,0.50,1.36,0.63,0.05,1.48,0.07,0.05,0.29,0.01,0.00
0.00,1.00,22.33,0.00,0.45,1.00,0.41,0.00,1.00,0.00,0.50,1.07,0.49,0.05,2.27,0.10,0.05,3.43,0.17,0.00
0.00,0.99,18.96,0.00,-0.00,1.20,-0.00,0.50,1.20,0.55,0.50,1.20,0.55,0.00,1.20,0.00,0.05,3.96,0.20,0.00
0.00,0.99,18.77,0.00,0.00,0.94,0.00,0.45,0.94,0.39,0.50,1.03,0.47,0.05,1.74,0.08,0.05,1.79,0.09,0.00
-0.09,0.98,18.07,-1.59,0.00,0.75,0.00,0.45,0.75,0.31,0.50,1.00,0.46,0.05,1.50,0.07,0.05,0.29,0.01,0.00
-0.02,1.00,18.40,-0.29,0.00,0.60,0.00,0.45,0.60,0.25,0.50,1.00,0.46,0.05,1.09,0.05,0.05,0.85,0.04,0.00
-0.02,1.00,21.83,-0.34,0.00,0.68,0.00,0.45,0.68,0.28,0.50,1.35,0.62,0.05,1.48,0.07,0.05,1.24,0.06,0.00
-0.02,1.00,22.07,-0.35,0.00,0.79,0.00,0.45,0.79,0.33,0.50,2.58,1.19,0.05,1.59,0.07,0.05,1.49,0.07,0.00
0.00,1.00,25.60,0.00,0.00,0.79,0.00,0.45,0.79,0.33,0.50,2.50,1.15,0.05,1.59,0.07,0.05,1.49,0.07,0.00
-0.03,1.00,23.02,-0.73,0.00,0.79,0.00,0.45,0.79,0.33,0.50,2.50,1.15,0.05,1.59,0.07,0.05,1.49,0.07,0.00
0.00,1.00,40.23,0.00,0.45,0.98,0.41,0.00,0.98,0.00,0.50,3.00,1.38,0.05,4.22,0.19,0.05,4.03,0.20,0.00
1.00,1.00,70.54,64.85,-0.00,26.29,-0.00,0.00,26.29,0.00,0.00,25.90,0.00,0.00,24.18,0.00,0.05,4.90,0.24,0.00
0.78,0.75,58.32,41.78,0.22,17.44,3.54,0.00,17.44,0.00,0.00,10.00,0.00,0.00,15.00,0.00,0.05,6.34,0.32,0.00
1.00,0.55,49.13,45.18,0.00,7.00,0.00,0.00,7.00,0.00,-0.00,7.00,-0.00,0.00,4.06,0.00,0.05,1.47,0.07,0.00
0.80,0.30,42.17,30.90,0.00,1.00,0.00,0.00,0.98,0.00,0.20,2.50,0.47,0.00,1.80,0.00,0.05,0.49,0.02,0.00
0.00,0.10,37.28,0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.00,3.03,0.00,0.05,1.60,0.07,0.05,0.49,0.02,0.00
-0.00,0.10,27.28,-0.00,0.00,0.84,0.00,0.00,0.79,0.00,0.00,1.05,0.00,0.05,1.64,0.08,0.05,0.49,0.02,0.00
-0.52,0.10,23.64,-12.21,0.00,0.79,0.00,0.00,0.79,0.00,0.00,1.03,0.00,0.05,1.59,0.07,0.05,0.49,0.02,0.00
0.47,0.22,31.15,13.53,0.00,0.75,0.00,0.48,0.75,0.33,0.00,1.00,0.00,0.05,1.01,0.05,0.05,0.29,0.01,0.00
0.00,0.10,24.75,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,1.00,0.00,0.05,1.04,0.05,0.05,0.29,0.01,0.00
-0.00,0.10,20.66,-0.00,0.00,0.75,0.00,0.00,0.75,0.00,0.00,1.00,0.00,0.05,1.55,0.07,0.05,0.29,0.01,0.00
-0.00,0.10,19.26,-0.01,0.00,0.78,0.00,0.00,0.78,0.00,0.00,1.00,0.00,0.05,1.58,0.07,0.05,0.29,0.01,0.00
0.00,0.10,19.07,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,1.00,0.00,0.05,1.59,0.07,0.05,0.29,0.01,0.00
0.00,0.10,19.42,0.00,0.00,0.79,0.00,0.00,0.79,0.00,0.00,0.94,0.00,0.05,1.59,0.07,0.05,0.29,0.01,0.00
0.00,0.10,19.35,0.00,0.00,0.80,0.00,0.00,0.80,0.00,0.00,1.36,0.00,0.05,1.60,0.07,0.05,0.29,0.01,0.00
0.00,0.10,17.13,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.35,0.00,0.05,1.40,0.06,0.05,2.70,0.13,0.00
-0.54,0.10,9.11,-4.93,0.00,1.12,0.00,0.00,1.12,0.00,0.00,1.12,0.00,0.05,1.12,0.05,0.05,3.92,0.20,0.00
-0.95,0.23,8.44,-7.99,0.00,0.76,0.00,0.50,0.76,0.35,0.00,0.97,0.00,0.05,1.56,0.07,0.05,1.50,0.07,0.00
-0.53,0.44,8.51,-4.47,0.44,0.56,0.22,0.50,0.56,0.26,0.00,0.92,0.00,0.05,1.36,0.06,0.05,0.29,0.01,0.00
0.00,0.56,8.50,0.00,0.23,0.37,0.08,0.50,0.49,0.23,0.22,0.70,0.14,0.05,1.29,0.06,0.05,0.29,0.01,0.00
-1.00,0.56,7.70,-7.68,0.00,0.24,0.00,0.50,0.49,0.23,0.33,0.72,0.22,0.05,1.29,0.06,-0.00,0.29,-0.00,0.00
-0.95,0.78,8.21,-7.78,0.00,0.37,0.00,0.45,0.37,0.15,0.50,0.72,0.33,0.05,1.17,0.05,0.05,0.54,0.03,0.00
-0.02,1.00,9.12,-0.14,0.00,0.63,0.00,0.45,0.63,0.26,0.50,0.70,0.32,0.05,1.43,0.07,0.05,1.09,0.05,0.00
-0.02,1.00,11.25,-0.18,0.00,0.50,0.00,0.45,0.50,0.21,0.50,0.79,0.36,0.05,1.30,0.06,0.05,1.03,0.05,0.00
1.00,1.00,29.40,26.95,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.33,0.01,0.00,4.24,0.00,0.05,4.03,0.20,0.00
1.00,0.75,63.98,58.83,0.00,33.92,0.00,0.00,33.92,0.00,0.00,25.90,0.00,0.00,30.95,0.00,0.05,3.62,0.18,0.00
-0.00,0.50,37.91,0.00,0.50,18.18,8.36,0.50,18.18,8.36,0.00,9.18,0.00,0.00,15.74,0.00,0.05,6.25,0.31,0.00
0.00,0.50,26.59,0.00,0.50,5.20,2.39,0.47,5.20,2.25,0.03,5.20,0.15,0.00,2.23,0.00,0.00,0.19,0.00,0.00
0.15,0.49,21.93,2.96,0.50,1.04,0.48,0.21,0.84,0.16,0.09,1.36,0.11,0.05,1.84,0.08,0.05,0.49,0.02,0.00
0.00,0.45,19.51,0.00,0.44,0.86,0.35,0.50,0.80,0.37,0.01,1.35,0.01,0.05,1.66,0.08,0.05,0.97,0.05,0.00
0.00,0.45,17.63,0.00,0.45,0.79,0.33,0.50,0.79,0.36,0.00,1.01,0.00,0.05,1.59,0.07,0.05,0.49,0.02,0.00
0.00,0.45,16.25,0.00,0.44,0.79,0.32,0.50,0.79,0.36,0.00,1.00,0.00,0.05,1.59,0.07,0.05,0.49,0.02,0.00
