BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.57,208.38,0.00,0.50,16.24,1.87,0.50,9.64,1.11,0.50,0.96,0.12,0.00
0.00,0.57,216.45,0.00,0.50,16.24,1.87,0.50,9.64,1.11,0.50,0.96,0.12,0.00
0.00,0.57,209.74,0.00,0.50,16.24,1.87,0.50,9.64,1.11,0.50,0.96,0.12,0.00
-1.00,0.57,160.86,-40.22,0.50,16.24,1.87,0.50,9.64,1.11,-0.00,0.96,-0.00,0.00
0.00,0.68,203.39,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.68,212.16,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.68,197.65,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
-1.00,0.68,176.24,-44.06,0.50,3.80,0.44,0.50,7.96,0.92,-0.00,1.80,-0.00,0.00
0.00,0.79,195.94,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.79,194.30,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,198.87,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,181.09,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,189.10,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,185.10,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,190.51,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.78,191.51,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.77,185.05,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
-0.62,0.77,179.17,-27.84,0.50,3.80,0.44,0.50,7.96,0.92,0.38,1.80,0.17,0.00
0.00,0.84,191.56,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.84,199.16,0.00,0.50,3.80,0.44,0.50,7.96,0.92,0.50,1.80,0.23,0.00
0.00,0.84,189.20,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
-1.00,0.84,175.09,-43.77,0.50,8.96,1.03,0.50,13.80,1.59,-0.00,1.56,-0.00,0.00
0.00,0.95,199.45,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
0.00,0.95,221.09,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
0.00,0.95,202.24,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
-0.50,0.94,179.97,-22.50,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
0.00,1.00,221.36,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
-0.00,1.00,267.59,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.00,1.56,0.00,0.00
0.00,1.00,236.70,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
0.00,0.99,239.93,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.50,1.56,0.20,0.00
-0.00,0.99,262.79,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.00,1.56,0.00,0.00
1.00,0.99,288.39,66.47,0.00,8.96,0.00,-0.00,13.80,-0.00,0.00,1.56,0.00,0.00
-0.00,0.86,264.89,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.00,1.56,0.00,0.00
0.00,0.86,253.41,0.00,0.50,8.96,1.03,0.50,13.80,1.59,0.00,1.56,0.00,0.00
1.00,0.86,277.53,63.97,0.00,8.96,0.00,0.00,13.80,0.00,0.00,1.56,0.00,0.00
1.00,0.73,285.14,65.72,0.00,8.96,0.00,-0.00,13.80,-0.00,0.00,1.56,0.00,0.00
0.50,0.61,274.17,31.60,0.00,11.68,0.00,0.50,17.04,1.96,0.50,7.28,0.91,0.00
-0.00,0.54,269.52,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
-0.00,0.54,268.49,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.54,260.86,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.54,244.91,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
-0.00,0.54,264.90,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.54,242.70,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,227.71,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,231.99,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,249.96,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,234.93,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,197.42,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.53,216.29,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.52,235.68,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.52,217.97,0.00,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
-0.50,0.52,189.51,-23.69,0.50,11.68,1.35,0.50,17.04,1.96,0.50,7.28,0.91,0.00
0.00,0.58,208.09,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.58,217.45,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.57,214.29,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.57,192.36,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.57,197.46,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.57,206.72,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.57,199.09,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
-1.00,0.57,174.67,-43.67,0.50,10.20,1.18,0.50,37.36,4.31,-0.00,14.36,-0.00,0.00
-0.50,0.68,189.24,-23.66,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
-0.16,0.73,190.06,-7.42,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.75,202.76,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.75,216.28,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
-0.50,0.75,187.97,-23.50,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.80,203.00,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.80,208.50,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.80,223.20,0.00,0.50,10.20,1.18,0.50,37.36,4.31,0.50,14.36,1.79,0.00
0.00,0.80,204.12,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.80,203.52,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.79,224.47,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.79,259.74,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.79,237.13,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.79,224.98,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.79,257.71,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.50,0.79,284.23,32.76,0.00,14.52,0.00,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.72,251.82,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
0.00,0.72,248.21,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
-0.00,0.72,265.27,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
1.00,0.72,296.18,68.27,0.00,14.52,0.00,0.00,25.68,0.00,0.50,3.60,0.45,0.00
1.00,0.59,290.00,66.84,0.00,14.52,0.00,0.00,25.68,0.00,0.50,3.60,0.45,0.00
0.00,0.47,255.75,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
-0.00,0.47,270.82,0.00,0.50,14.52,1.67,0.50,25.68,2.96,0.50,3.60,0.45,0.00
1.00,0.47,289.92,66.82,0.00,14.52,0.00,0.00,25.68,0.00,0.50,3.60,0.45,0.00
1.00,0.34,298.21,68.73,-0.00,14.88,-0.00,0.00,11.32,0.00,0.00,0.76,0.00,0.00
-0.00,0.22,272.27,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.00,0.76,0.00,0.00
0.50,0.22,274.32,31.61,0.50,14.88,1.71,0.00,11.32,0.00,0.00,0.76,0.00,0.00
0.00,0.15,255.66,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.00,0.76,0.00,0.00
-0.00,0.15,265.88,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.00,0.76,0.00,0.00
0.05,0.15,269.92,3.10,0.50,14.88,1.71,0.45,11.32,1.17,0.00,0.76,0.00,0.00
0.00,0.14,243.53,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.19,0.76,0.04,0.00
0.00,0.13,207.23,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.50,0.76,0.10,0.00
0.00,0.13,245.46,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.26,0.76,0.05,0.00
0.00,0.13,242.27,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.30,0.76,0.06,0.00
0.00,0.13,235.60,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.34,0.76,0.06,0.00
0.00,0.13,186.48,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.50,0.76,0.10,0.00
0.00,0.12,208.73,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.50,0.76,0.10,0.00
0.00,0.12,227.02,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.44,0.76,0.08,0.00
0.00,0.12,213.30,0.00,0.50,14.88,1.71,0.50,11.32,1.30,0.47,0.76,0.09,0.00
-0.31,0.12,173.60,-13.39,0.50,14.88,1.71,0.50,11.32,1.30,0.50,0.76,0.10,0.00
0.00,0.15,206.47,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.15,210.16,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.15,184.96,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
-1.00,0.15,161.19,-40.30,0.50,3.40,0.39,0.50,18.28,2.11,-0.00,1.64,-0.00,0.00
0.00,0.26,187.89,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.26,190.08,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.26,178.09,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
-1.00,0.25,167.83,-41.96,0.50,3.40,0.39,0.50,18.28,2.11,-0.00,1.64,-0.00,0.00
0.00,0.37,176.23,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.36,172.10,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
-1.00,0.36,167.64,-41.91,0.50,3.40,0.39,0.50,18.28,2.11,0.00,1.64,0.00,0.00
-1.00,0.47,161.66,-40.41,0.50,3.40,0.39,0.50,18.28,2.11,-0.00,1.64,-0.00,0.00
0.00,0.59,170.98,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.59,172.42,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.58,171.85,0.00,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
-0.50,0.58,169.83,-21.23,0.50,3.40,0.39,0.50,18.28,2.11,0.50,1.64,0.20,0.00
0.00,0.64,173.48,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
-1.00,0.64,164.00,-41.00,0.50,8.12,0.94,0.50,19.28,2.22,-0.00,1.52,-0.00,0.00
0.00,0.75,172.81,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.75,209.21,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.74,179.61,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.74,180.11,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.74,202.82,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.74,234.71,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.00,1.52,0.00,0.00
0.00,0.74,219.95,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.00,0.74,222.80,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
0.01,0.73,246.70,0.80,0.49,8.12,0.91,0.50,19.28,2.22,0.00,1.52,0.00,0.00
0.50,0.73,247.29,28.50,0.00,8.12,0.00,0.50,19.28,2.22,0.00,1.52,0.00,0.00
0.50,0.66,247.60,28.53,0.00,8.12,0.00,0.50,19.28,2.22,0.00,1.52,0.00,0.00
-0.00,0.60,241.91,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.00,1.52,0.00,0.00
-0.00,0.60,242.57,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.00,1.52,0.00,0.00
0.00,0.59,230.39,0.00,0.50,8.12,0.94,0.50,19.28,2.22,0.50,1.52,0.19,0.00
-0.00,0.59,241.29,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
-0.00,0.59,239.23,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.59,221.46,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.59,185.71,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.59,211.07,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.58,218.32,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.58,197.11,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
-1.00,0.58,160.56,-40.14,0.50,10.16,1.17,0.50,22.24,2.56,-0.00,6.16,-0.00,0.00
0.00,0.69,179.17,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.69,207.96,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.69,189.92,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
-1.00,0.69,154.87,-38.72,0.50,10.16,1.17,0.50,22.24,2.56,-0.00,6.16,-0.00,0.00
0.00,0.80,174.90,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.80,178.83,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.80,183.19,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.79,174.90,0.00,0.50,10.16,1.17,0.50,22.24,2.56,0.50,6.16,0.77,0.00
0.00,0.79,179.94,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.79,171.80,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.79,177.36,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.79,173.70,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.79,177.03,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
-0.50,0.78,166.05,-20.76,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.84,174.97,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
-0.50,0.84,163.13,-20.39,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.89,176.71,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
-0.50,0.89,169.91,-21.24,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.95,180.20,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.95,186.51,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,0.95,178.90,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
-0.50,0.94,169.27,-21.16,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,1.00,189.16,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,1.00,216.90,0.00,0.50,9.04,1.04,0.50,72.68,8.38,0.50,12.68,1.58,0.00
0.00,1.00,194.94,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
-0.06,0.99,179.06,-2.62,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.00,1.00,211.69,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
-0.00,1.00,251.94,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.00,1.00,216.84,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.00,0.99,199.91,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.00,0.99,241.18,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.50,0.99,293.05,33.77,0.00,13.04,0.00,0.50,49.36,5.69,0.42,2.96,0.31,0.00
0.00,0.93,241.20,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.00,0.93,244.22,0.00,0.50,13.04,1.50,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.50,0.93,266.91,30.76,0.00,13.04,0.00,0.50,49.36,5.69,0.50,2.96,0.37,0.00
1.00,0.86,313.81,72.33,0.00,13.04,0.00,-0.00,49.36,-0.00,0.00,2.96,0.00,0.00
0.50,0.74,286.99,33.07,0.00,13.04,0.00,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.50,0.68,265.87,30.64,0.00,13.04,0.00,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.50,0.61,286.47,33.01,0.00,13.04,0.00,0.50,49.36,5.69,0.50,2.96,0.37,0.00
0.50,0.55,299.99,34.57,0.00,13.04,0.00,0.50,49.36,5.69,0.50,2.96,0.37,0.00
1.00,0.49,280.00,64.54,0.00,13.64,0.00,0.00,13.00,0.00,0.00,0.68,0.00,0.00
0.64,0.36,266.22,39.20,0.36,13.64,1.14,0.00,13.00,0.00,0.00,0.68,0.00,0.00
1.00,0.28,268.65,61.92,0.00,13.64,0.00,0.00,13.00,0.00,0.00,0.68,0.00,0.00
0.00,0.16,244.76,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.00,0.68,0.00,0.00
0.00,0.15,245.88,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.00,0.68,0.00,0.00
-0.00,0.15,264.05,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.00,0.68,0.00,0.00
0.00,0.15,244.95,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.00,0.68,0.00,0.00
0.00,0.14,191.91,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.50,0.68,0.09,0.00
0.00,0.14,225.73,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.08,0.68,0.01,0.00
0.00,0.14,240.35,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.13,0.68,0.02,0.00
0.00,0.14,229.97,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.18,0.68,0.03,0.00
-0.18,0.13,175.97,-8.10,0.50,13.64,1.57,0.50,13.00,1.50,0.50,0.68,0.09,0.00
0.00,0.15,194.47,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.50,0.68,0.09,0.00
0.00,0.15,221.78,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.00,0.68,0.00,0.00
0.00,0.15,195.64,0.00,0.50,13.64,1.57,0.50,13.00,1.50,0.50,0.68,0.09,0.00
-1.00,0.15,150.82,-37.70,0.50,13.64,1.57,0.50,13.00,1.50,-0.00,0.68,-0.00,0.00
0.00,0.26,196.96,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.26,212.23,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.26,194.37,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
-0.43,0.25,175.17,-18.73,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.30,185.01,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.30,186.71,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.30,189.80,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.30,178.53,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.29,179.94,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.29,180.60,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.29,176.32,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
-1.00,0.29,169.43,-42.36,0.50,3.04,0.35,0.50,12.00,1.38,0.00,1.40,0.00,0.00
0.00,0.40,176.27,0.00,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
-0.50,0.40,174.20,-21.77,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
-1.00,0.46,172.13,-43.03,0.50,3.04,0.35,0.50,12.00,1.38,-0.00,1.40,-0.00,0.00
-0.50,0.57,174.40,-21.80,0.50,3.04,0.35,0.50,12.00,1.38,0.50,1.40,0.17,0.00
0.00,0.62,177.98,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
-1.00,0.62,171.33,-42.83,0.50,7.40,0.85,0.50,11.16,1.29,-0.00,1.20,-0.00,0.00
0.00,0.73,181.93,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
0.00,0.73,192.47,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
0.00,0.73,185.06,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
-1.00,0.73,166.45,-41.61,0.50,7.40,0.85,0.50,11.16,1.29,-0.00,1.20,-0.00,0.00
0.00,0.84,204.91,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
0.00,0.84,232.93,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
0.00,0.84,222.33,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.50,1.20,0.15,0.00
0.00,0.84,224.51,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
0.00,0.83,242.97,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
-0.00,0.83,250.05,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
-0.00,0.83,250.04,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
-0.00,0.82,245.46,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
-0.00,0.82,243.56,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
0.00,0.82,240.78,0.00,0.50,7.40,0.85,0.50,11.16,1.29,0.00,1.20,0.00,0.00
-0.00,0.81,249.31,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
-0.00,0.81,249.98,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.81,233.61,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.81,207.00,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.81,229.93,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,234.84,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,215.81,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,178.69,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,198.22,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,200.74,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.80,185.83,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.79,175.67,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.79,183.99,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.79,197.23,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
0.00,0.79,179.07,0.00,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
-0.50,0.79,171.45,-21.43,0.50,9.12,1.05,0.50,16.52,1.90,0.50,5.20,0.65,0.00
