BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,1.00,370.15,0.00,0.50,10.16,1.17,0.50,35.76,4.12,0.50,17.04,2.13,0.00
0.05,1.00,440.63,5.37,0.45,10.16,1.05,0.50,35.76,4.12,0.50,17.04,2.13,0.00
0.50,0.99,483.58,55.73,0.00,10.16,0.00,0.50,35.76,4.12,0.50,17.04,2.13,0.00
0.50,0.96,479.25,55.23,0.00,10.16,0.00,0.50,35.76,4.12,0.50,17.04,2.13,0.00
-0.00,0.93,462.48,0.00,0.50,10.16,1.17,0.50,35.76,4.12,0.50,17.04,2.13,0.00
0.50,0.93,479.42,55.25,0.00,10.16,0.00,0.50,35.76,4.12,0.50,17.04,2.13,0.00
1.00,0.90,508.58,117.22,0.00,10.16,0.00,-0.00,35.76,-0.00,0.50,17.04,2.13,0.00
-0.00,0.84,455.68,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
1.00,0.84,519.54,119.75,-0.00,17.44,-0.00,0.00,15.60,0.00,0.00,3.24,0.00,0.00
1.00,0.77,499.09,115.03,-0.00,17.44,-0.00,0.00,15.60,0.00,0.00,3.24,0.00,0.00
-0.00,0.71,466.21,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
1.00,0.71,553.19,127.50,-0.00,17.44,-0.00,0.00,15.60,0.00,0.00,3.24,0.00,0.00
1.00,0.65,492.59,113.54,-0.00,17.44,-0.00,0.00,15.60,0.00,0.50,3.24,0.41,0.00
-0.00,0.59,469.23,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
0.00,0.59,452.45,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
-0.00,0.58,453.20,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
1.00,0.58,473.65,109.17,0.00,17.44,0.00,0.00,15.60,0.00,0.50,3.24,0.41,0.00
-0.00,0.52,456.47,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
0.00,0.52,438.43,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
-0.00,0.52,463.96,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
0.00,0.52,443.06,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
0.00,0.52,449.16,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
0.00,0.52,441.71,0.00,0.50,17.44,2.01,0.50,15.60,1.80,0.50,3.24,0.41,0.00
-0.00,0.52,453.97,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.52,431.91,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,425.90,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,424.32,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,450.71,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,442.76,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,426.25,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,417.98,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
-0.00,0.51,459.29,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,431.00,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,444.71,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
-0.00,0.51,461.10,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,436.52,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.00,0.51,440.48,0.00,0.50,7.56,0.87,0.50,7.56,0.87,0.50,3.44,0.43,0.00
0.57,0.50,461.31,60.42,0.00,7.56,0.00,0.43,7.56,0.75,0.50,3.44,0.43,0.00
1.00,0.47,473.77,109.20,0.00,7.56,0.00,-0.00,7.56,-0.00,0.50,3.44,0.43,0.00
-0.00,0.41,461.53,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.00,1.76,0.00,0.00
0.00,0.41,449.01,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.00,1.76,0.00,0.00
0.50,0.40,471.59,54.35,0.50,29.96,3.45,0.00,13.92,0.00,0.00,1.76,0.00,0.00
1.00,0.37,496.49,114.44,-0.00,29.96,-0.00,0.00,13.92,0.00,0.00,1.76,0.00,0.00
-0.00,0.31,464.61,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.00,1.76,0.00,0.00
0.50,0.31,472.64,54.47,0.50,29.96,3.45,0.00,13.92,0.00,0.00,1.76,0.00,0.00
1.00,0.28,488.53,112.60,0.00,29.96,0.00,0.00,13.92,0.00,0.00,1.76,0.00,0.00
1.00,0.21,494.64,114.01,0.00,29.96,0.00,0.00,13.92,0.00,0.00,1.76,0.00,0.00
-0.00,0.15,453.93,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.00,1.76,0.00,0.00
0.00,0.15,419.63,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.50,1.76,0.22,0.00
-0.00,0.15,459.53,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.00,1.76,0.00,0.00
0.50,0.15,476.25,54.89,0.50,29.96,3.45,0.00,13.92,0.00,0.00,1.76,0.00,0.00
0.00,0.12,449.96,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.28,1.76,0.13,0.00
0.00,0.11,429.94,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.50,1.76,0.22,0.00
0.00,0.11,409.95,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.50,1.76,0.22,0.00
0.00,0.11,379.95,0.00,0.50,29.96,3.45,0.50,13.92,1.60,0.50,1.76,0.22,0.00
0.00,0.11,368.95,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,421.49,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,389.26,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
-0.01,0.11,348.62,-1.27,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,405.78,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,357.19,0.00,0.47,13.48,1.47,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,333.38,0.00,0.45,13.48,1.39,0.50,14.04,1.62,0.50,3.12,0.39,0.00
-0.10,0.11,283.30,-6.95,0.42,13.48,1.31,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,304.98,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,321.67,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,300.55,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
-0.04,0.11,269.48,-2.95,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,333.72,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,293.51,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
0.00,0.11,270.89,0.00,0.50,13.48,1.55,0.50,14.04,1.62,0.50,3.12,0.39,0.00
-1.00,0.11,213.12,-53.28,0.01,13.48,0.04,0.50,14.04,1.62,0.00,3.12,0.00,0.00
0.89,0.17,302.75,62.17,0.00,3.36,0.00,0.11,9.32,0.23,0.50,24.32,3.04,0.00
0.00,0.11,279.90,0.00,0.50,3.36,0.39,0.50,9.32,1.07,0.50,24.32,3.04,0.00
0.00,0.11,239.99,0.00,0.50,3.36,0.39,0.50,9.32,1.07,0.50,24.32,3.04,0.00
-0.50,0.11,219.93,-27.49,0.47,3.36,0.37,0.50,9.32,1.07,0.50,24.32,3.04,0.00
0.00,0.14,259.81,0.00,0.50,3.36,0.39,0.50,9.32,1.07,0.50,24.32,3.04,0.00
0.00,0.14,230.65,0.00,0.50,3.36,0.39,0.50,9.32,1.07,0.50,24.32,3.04,0.00
-1.00,0.13,197.18,-49.30,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.19,170.81,-42.70,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-0.94,0.25,203.91,-47.91,0.50,3.36,0.39,0.50,9.32,1.07,0.06,24.32,0.37,0.00
-1.00,0.30,183.52,-45.88,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.36,180.48,-45.12,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.41,177.96,-44.49,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.47,199.96,-49.99,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.52,180.69,-45.17,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.58,182.93,-45.73,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.64,188.77,-47.19,0.50,3.36,0.39,0.50,9.32,1.07,-0.00,24.32,-0.00,0.00
-1.00,0.69,175.57,-43.89,0.50,9.32,1.07,0.50,37.68,4.34,-0.00,19.60,-0.00,0.00
-1.00,0.75,174.55,-43.64,0.50,9.32,1.07,0.50,37.68,4.34,-0.00,19.60,-0.00,0.00
-1.00,0.80,202.30,-50.58,0.50,9.32,1.07,0.50,37.68,4.34,-0.00,19.60,-0.00,0.00
-0.50,0.86,211.73,-26.47,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
-1.00,0.89,172.53,-43.13,0.50,9.32,1.07,0.50,37.68,4.34,-0.00,19.60,-0.00,0.00
-1.00,0.94,192.14,-48.03,0.50,9.32,1.07,0.50,37.68,4.34,-0.00,19.60,-0.00,0.00
-0.01,1.00,229.94,-0.84,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,249.46,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,254.05,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
-0.04,1.00,237.45,-2.60,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,292.07,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,309.90,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,345.01,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,291.77,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
0.00,1.00,324.97,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
-0.00,1.00,355.72,0.00,0.50,9.32,1.07,0.50,37.68,4.34,0.50,19.60,2.45,0.00
-0.00,0.99,354.77,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,347.49,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,343.84,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,329.91,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
-0.00,0.99,351.39,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,304.95,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,289.96,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,279.97,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,325.23,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,284.96,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,279.96,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.99,285.99,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.98,305.01,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.98,284.78,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.98,289.79,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.98,284.69,0.00,0.50,16.60,1.91,0.50,20.16,2.32,0.50,3.44,0.43,0.00
0.00,0.98,296.79,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
-0.35,0.98,279.95,-24.55,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,1.00,284.94,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
-0.03,1.00,284.94,-2.08,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,1.00,309.98,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,1.00,294.94,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,1.00,297.40,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
-0.06,1.00,288.08,-4.21,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
1.00,1.00,408.06,94.05,0.00,7.28,0.00,-0.00,10.44,-0.00,-0.00,4.04,-0.00,0.00
0.00,0.94,299.97,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,0.94,333.57,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,0.94,349.97,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
1.00,0.93,436.74,100.66,0.00,7.28,0.00,-0.00,10.44,-0.00,0.50,4.04,0.51,0.00
0.00,0.87,316.89,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
0.00,0.87,354.97,0.00,0.50,7.28,0.84,0.50,10.44,1.20,0.50,4.04,0.51,0.00
1.00,0.87,384.74,88.68,0.00,7.28,0.00,0.00,10.44,0.00,0.50,4.04,0.51,0.00
0.00,0.81,338.89,0.00,0.50,27.04,3.12,0.50,10.12,1.17,0.50,1.88,0.23,0.00
0.00,0.81,358.24,0.00,0.50,27.04,3.12,0.50,10.12,1.17,0.50,1.88,0.23,0.00
0.54,0.81,395.81,49.16,0.46,27.04,2.87,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.77,429.99,99.11,-0.00,27.04,-0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
0.00,0.71,357.88,0.00,0.50,27.04,3.12,0.50,10.12,1.17,0.50,1.88,0.23,0.00
1.00,0.71,401.82,92.61,0.00,27.04,0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.65,408.30,94.11,0.00,27.04,0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.59,438.06,100.97,-0.00,27.04,-0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.52,400.00,92.20,0.00,27.04,0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.46,409.90,94.48,0.00,27.04,0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
0.50,0.40,394.97,45.52,0.50,27.04,3.12,0.00,10.12,0.00,0.00,1.88,0.00,0.00
1.00,0.37,419.23,96.63,-0.00,27.04,-0.00,0.00,10.12,0.00,0.00,1.88,0.00,0.00
0.50,0.30,388.38,44.76,0.50,27.04,3.12,0.00,10.12,0.00,0.00,1.88,0.00,0.00
0.50,0.27,394.97,45.52,0.50,27.04,3.12,0.00,10.12,0.00,0.00,1.88,0.00,0.00
-0.00,0.24,374.95,0.00,0.50,27.04,3.12,0.50,10.12,1.17,0.00,1.88,0.00,0.00
0.00,0.24,355.29,0.00,0.50,27.04,3.12,0.50,10.12,1.17,0.50,1.88,0.23,0.00
1.00,0.24,403.00,92.89,0.00,12.68,0.00,-0.00,15.28,-0.00,0.50,2.92,0.36,0.00
0.00,0.18,355.27,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.17,333.47,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.17,309.29,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
1.00,0.17,385.08,88.76,0.00,12.68,0.00,0.00,15.28,0.00,0.50,2.92,0.36,0.00
0.00,0.11,334.97,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.11,314.96,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
-0.31,0.11,294.91,-22.74,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.13,300.72,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.13,320.02,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
0.00,0.12,294.98,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
-1.00,0.12,269.97,-67.49,0.50,12.68,1.46,0.50,15.28,1.76,-0.00,2.92,-0.00,0.00
-1.00,0.18,280.56,-70.14,0.50,12.68,1.46,0.50,15.28,1.76,0.00,2.92,0.00,0.00
0.00,0.24,306.25,0.00,0.50,12.68,1.46,0.50,15.28,1.76,0.50,2.92,0.36,0.00
-1.00,0.23,269.98,-67.50,0.50,12.68,1.46,0.50,15.28,1.76,-0.00,2.92,-0.00,0.00
-1.00,0.29,239.98,-59.99,0.50,12.68,1.46,0.50,15.28,1.76,-0.00,2.92,-0.00,0.00
-0.50,0.35,286.56,-35.82,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
0.00,0.37,308.89,0.00,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
0.00,0.37,291.23,0.00,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-1.00,0.37,265.62,-66.41,0.50,3.28,0.38,0.50,10.00,1.15,0.00,21.32,0.00,0.00
-0.50,0.43,280.78,-35.10,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-0.08,0.46,291.10,-5.84,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-0.50,0.46,275.37,-34.42,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-1.00,0.49,258.62,-64.66,0.50,3.28,0.38,0.50,10.00,1.15,-0.00,21.32,-0.00,0.00
-0.50,0.54,277.63,-34.70,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-1.00,0.57,258.44,-64.61,0.50,3.28,0.38,0.50,10.00,1.15,-0.00,21.32,-0.00,0.00
-1.00,0.63,263.98,-66.00,0.50,3.28,0.38,0.50,10.00,1.15,0.00,21.32,0.00,0.00
-0.50,0.69,274.64,-34.33,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-1.00,0.71,250.55,-62.64,0.50,3.28,0.38,0.50,10.00,1.15,-0.00,21.32,-0.00,0.00
-1.00,0.77,256.77,-64.19,0.50,3.28,0.38,0.50,10.00,1.15,-0.00,21.32,-0.00,0.00
-0.50,0.83,277.65,-34.71,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-0.50,0.85,290.07,-36.26,0.50,3.28,0.38,0.50,10.00,1.15,0.50,21.32,2.67,0.00
-0.50,0.88,275.49,-34.44,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
-1.00,0.91,269.02,-67.25,0.50,8.72,1.00,0.50,13.92,1.60,0.00,18.36,0.00,0.00
-0.50,0.97,284.95,-35.62,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,0.99,311.80,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,0.99,299.79,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,0.99,292.67,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,0.99,323.21,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.74,0.99,389.91,66.25,0.00,8.72,0.00,0.26,13.92,0.84,0.50,18.36,2.29,0.00
-1.00,0.94,253.43,-63.36,0.50,8.72,1.00,0.50,13.92,1.60,-0.00,18.36,-0.00,0.00
-0.01,1.00,336.70,-1.23,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,404.95,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,425.25,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,384.11,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,403.32,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,422.17,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,1.00,449.87,0.00,0.50,8.72,1.00,0.50,13.92,1.60,0.50,18.36,2.29,0.00
0.00,0.99,447.43,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,450.52,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,454.06,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,422.85,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,454.09,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,418.35,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,423.35,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,419.92,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,446.84,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,424.55,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,420.86,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.99,421.32,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.98,430.74,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.98,422.40,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.98,428.58,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.98,427.24,0.00,0.50,15.56,1.79,0.50,13.36,1.54,0.50,2.64,0.33,0.00
0.00,0.98,448.47,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,418.70,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,414.48,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,414.22,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,448.26,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,426.33,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,411.92,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.98,404.97,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.97,408.02,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.97,438.02,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
0.00,0.97,453.62,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
1.00,0.97,476.92,109.92,0.00,7.08,0.00,-0.00,8.00,-0.00,0.50,3.24,0.41,0.00
0.00,0.91,448.88,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
-0.00,0.91,460.32,0.00,0.50,7.08,0.82,0.50,8.00,0.92,0.50,3.24,0.41,0.00
1.00,0.91,483.79,111.51,0.00,7.08,0.00,0.00,8.00,0.00,0.50,3.24,0.41,0.00
1.00,0.85,497.44,114.65,0.00,7.08,0.00,-0.00,8.00,-0.00,0.50,3.24,0.41,0.00
-0.00,0.79,462.92,0.00,0.50,26.72,3.08,0.50,19.88,2.29,0.00,1.40,0.00,0.00
-0.00,0.78,465.59,0.00,0.50,26.72,3.08,0.50,19.88,2.29,0.00,1.40,0.00,0.00
0.66,0.78,484.97,73.33,0.34,26.72,2.12,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.74,513.20,118.29,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.68,498.21,114.83,0.00,26.72,0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.62,511.88,117.98,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.55,522.16,120.35,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.49,535.63,123.46,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.43,508.55,117.21,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.37,486.52,112.14,0.00,26.72,0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.30,498.00,114.78,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
1.00,0.24,516.07,118.95,-0.00,26.72,-0.00,0.00,19.88,0.00,0.00,1.40,0.00,0.00
