BattSchedule_MW,SOC_percent,EnergyPriceDA_€perMWh,EnergyProfit_€,aFRR_UpCapacity,aFRR_UpPrice_€perMW,aFRR_UpRev_€,FCRCapacity,FCRPrice_€perMW,FCRRev_€,aFRR_DownCapacity,aFRR_DownPrice_€perMW,aFRR_DownRev_€,CapacityObligation
0.00,0.17,518.31,0.00,0.50,9.88,1.14,0.50,30.64,3.53,0.50,9.12,1.14,0.00
0.00,0.17,492.49,0.00,0.50,9.88,1.14,0.50,30.64,3.53,0.50,9.12,1.14,0.00
0.00,0.16,474.33,0.00,0.50,9.88,1.14,0.50,30.64,3.53,0.50,9.12,1.14,0.00
-0.00,0.16,549.71,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.16,511.42,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,454.19,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,389.99,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,539.96,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,457.84,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,413.68,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
-0.04,0.14,350.09,-3.84,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,465.00,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,421.50,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,363.91,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
-0.10,0.13,298.79,-7.59,0.47,18.96,2.07,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,436.15,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,359.89,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.15,325.07,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,300.07,0.00,0.50,18.96,2.19,0.50,26.52,3.06,0.50,17.08,2.13,0.00
0.00,0.14,351.78,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.01,0.14,293.19,-1.07,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.14,260.08,-32.51,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.25,268.64,-33.58,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,0.36,310.05,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,0.36,295.01,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.35,274.05,-34.26,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.47,250.06,-31.26,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.58,252.78,-31.60,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.69,280.44,-35.05,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.41,0.80,285.16,-29.14,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,0.89,305.69,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.50,0.89,278.70,-34.84,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,1.00,290.09,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,1.00,352.71,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
0.00,0.99,386.65,0.00,0.50,10.48,1.21,0.50,35.00,4.03,0.50,36.40,4.55,0.00
-0.06,0.99,289.94,-4.24,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,1.00,339.94,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,1.00,409.95,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.99,472.03,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
-0.06,0.99,335.19,-4.90,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,1.00,401.29,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,1.00,494.97,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
-0.00,0.99,554.93,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.99,370.05,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.99,443.57,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.98,516.21,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.45,0.98,572.94,59.52,0.05,22.20,0.25,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.87,450.08,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.00,0.86,480.82,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
-0.00,0.86,545.04,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
-0.00,0.86,559.81,0.00,0.50,22.20,2.56,0.50,27.76,3.20,0.50,15.52,1.94,0.00
0.45,0.85,565.88,58.50,0.50,31.40,3.62,0.05,19.48,0.23,0.00,0.84,0.00,0.00
-0.00,0.74,548.61,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.73,541.55,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.72,522.26,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
1.00,0.72,582.77,134.32,-0.00,31.40,-0.00,0.00,19.48,0.00,0.00,0.84,0.00,0.00
-0.00,0.47,552.63,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.46,524.93,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.46,481.15,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
1.00,0.45,584.99,134.83,0.00,31.40,0.00,0.00,19.48,0.00,0.00,0.84,0.00,0.00
0.00,0.20,512.89,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.19,454.02,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.00,0.84,0.00,0.00
0.00,0.19,400.09,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.05,0.84,0.01,0.00
0.00,0.18,526.38,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.11,0.84,0.02,0.00
0.00,0.18,475.06,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.15,0.84,0.03,0.00
0.00,0.17,430.31,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.20,0.84,0.04,0.00
0.00,0.17,362.33,0.00,0.50,31.40,3.62,0.50,19.48,2.24,0.50,0.84,0.10,0.00
0.00,0.16,464.63,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.16,441.95,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.16,410.51,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,374.91,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,434.06,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,393.10,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.14,380.39,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
-0.11,0.14,339.57,-9.04,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.16,385.29,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.16,360.66,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,362.27,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,359.92,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.15,367.27,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.14,343.91,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
0.00,0.14,340.70,0.00,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
-0.01,0.14,339.49,-1.24,0.50,6.12,0.71,0.50,32.40,3.73,0.50,6.64,0.83,0.00
-0.50,0.14,330.53,-41.32,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.25,334.05,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.24,347.76,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.24,381.38,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
-0.90,0.24,322.85,-72.95,0.50,8.96,1.03,0.50,32.84,3.78,0.10,9.16,0.22,0.00
0.00,0.44,344.29,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.44,386.56,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.43,454.93,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.43,369.30,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.43,448.48,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.42,461.38,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.42,488.44,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.42,509.94,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.41,475.30,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.41,476.37,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
0.00,0.41,439.38,0.00,0.50,8.96,1.03,0.50,32.84,3.78,0.50,9.16,1.15,0.00
1.00,0.40,550.00,126.77,0.00,16.28,0.00,-0.00,29.00,-0.00,0.50,15.24,1.91,0.00
0.00,0.16,474.82,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.15,459.94,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.15,379.19,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.15,524.91,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,447.88,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,369.43,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
-0.03,0.14,320.02,-2.34,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,449.96,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,362.52,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.13,302.81,0.00,0.47,16.28,1.78,0.50,29.00,3.34,0.50,15.24,1.91,0.00
-0.09,0.13,264.16,-5.65,0.45,16.28,1.68,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.15,384.10,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,321.28,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,300.82,0.00,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
-0.04,0.14,241.01,-2.64,0.50,16.28,1.88,0.50,29.00,3.34,0.50,15.24,1.91,0.00
0.00,0.14,309.30,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.14,267.65,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.01,0.14,230.05,-0.84,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.50,0.14,186.02,-23.25,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.25,265.48,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.24,252.26,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.24,231.43,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.50,0.24,174.76,-21.84,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.50,0.35,196.52,-24.57,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.50,0.46,210.37,-26.30,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.57,230.35,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.57,274.77,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-1.00,0.57,170.05,-42.51,0.50,9.04,1.04,0.50,35.00,4.03,0.00,44.80,0.00,0.00
0.00,0.79,239.61,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.79,290.00,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
0.00,0.78,307.15,0.00,0.50,9.04,1.04,0.50,35.00,4.03,0.50,44.80,5.60,0.00
-0.98,0.78,203.70,-49.76,0.50,21.84,2.52,0.50,34.12,3.93,0.02,14.48,0.08,0.00
0.00,1.00,270.12,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,1.00,344.35,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,0.99,422.01,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
-0.06,0.99,263.10,-3.85,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,1.00,350.03,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,1.00,436.89,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,0.99,522.49,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
-0.06,0.99,340.70,-4.98,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,1.00,464.03,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,1.00,537.84,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.34,0.99,611.76,48.35,0.16,21.84,0.79,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,0.91,502.85,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.00,0.90,550.06,0.00,0.50,21.84,2.52,0.50,34.12,3.93,0.50,14.48,1.81,0.00
0.50,0.90,614.90,70.86,0.00,21.84,0.00,0.50,34.12,3.93,0.50,14.48,1.81,0.00
1.00,0.77,649.16,149.62,0.00,21.84,0.00,-0.00,34.12,-0.00,0.50,14.48,1.81,0.00
-0.00,0.53,597.27,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.11,0.52,607.95,15.64,0.50,32.16,3.71,0.39,19.48,1.74,0.00,0.80,0.00,0.00
-0.00,0.49,589.94,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.48,579.93,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
1.00,0.48,629.95,145.20,0.00,32.16,0.00,0.00,19.48,0.00,0.00,0.80,0.00,0.00
0.00,0.23,565.09,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.22,559.90,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.21,514.82,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.21,600.03,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.20,559.20,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.19,492.38,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.00,0.80,0.00,0.00
0.00,0.19,452.11,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.05,0.80,0.01,0.00
0.00,0.18,529.12,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.11,0.80,0.02,0.00
0.00,0.18,511.88,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.15,0.80,0.03,0.00
0.00,0.17,474.90,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.20,0.80,0.04,0.00
0.00,0.17,386.80,0.00,0.50,32.16,3.71,0.50,19.48,2.24,0.50,0.80,0.10,0.00
0.00,0.16,486.08,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.16,460.19,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.16,437.91,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,401.73,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,458.51,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,424.89,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.14,399.71,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
-0.11,0.14,372.45,-9.92,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.16,421.77,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.16,397.96,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,389.10,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,379.89,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.15,388.57,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.14,381.59,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
0.00,0.14,373.11,0.00,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
-0.01,0.14,367.31,-1.34,0.50,5.60,0.65,0.50,32.56,3.75,0.50,5.36,0.67,0.00
-0.01,0.14,365.01,-1.33,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
-0.04,0.14,364.67,-4.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.14,387.64,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.14,413.78,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
-0.26,0.14,356.23,-23.43,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.19,375.96,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.19,414.64,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.19,485.76,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.18,381.40,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.18,481.05,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.18,500.65,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.17,508.05,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.17,524.93,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.17,505.23,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.16,483.50,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
0.00,0.16,456.10,0.00,0.50,8.28,0.95,0.50,43.80,5.05,0.50,7.16,0.90,0.00
-0.00,0.16,555.07,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.15,487.35,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.15,464.21,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.15,381.14,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,543.48,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,491.84,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,400.40,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
-0.07,0.13,309.54,-5.60,0.47,14.76,1.61,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.15,488.55,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,432.10,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,344.11,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
-0.04,0.14,305.78,-3.35,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,424.93,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,358.05,0.00,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
-0.01,0.14,301.31,-1.10,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
-0.04,0.14,290.08,-3.18,0.50,14.76,1.70,0.50,36.32,4.19,0.50,13.44,1.68,0.00
0.00,0.14,361.91,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.14,309.96,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.01,0.14,290.05,-1.06,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.50,0.14,270.07,-33.76,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.25,310.07,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.24,295.06,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.24,290.02,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.50,0.24,258.00,-32.25,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.50,0.35,275.01,-34.38,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.50,0.46,262.08,-32.76,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.47,0.57,281.58,-32.74,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.68,335.06,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-0.50,0.67,239.45,-29.93,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.79,300.02,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.78,345.03,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
0.00,0.78,395.07,0.00,0.50,8.12,0.94,0.50,35.00,4.03,0.50,41.96,5.25,0.00
-1.00,0.78,266.57,-66.64,0.50,20.56,2.37,0.50,33.52,3.86,-0.00,13.16,-0.00,0.00
-0.01,1.00,307.47,-1.12,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,1.00,390.03,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,1.00,453.79,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
-0.04,0.99,315.00,-3.45,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,1.00,390.57,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,1.00,465.49,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.99,550.07,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.99,390.02,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.99,460.03,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.98,510.18,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.10,0.98,583.19,13.20,0.40,20.56,1.90,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.95,489.15,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
0.00,0.95,530.97,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
-0.00,0.95,574.96,0.00,0.50,20.56,2.37,0.50,33.52,3.86,0.50,13.16,1.65,0.00
1.00,0.94,608.89,140.34,0.00,20.56,0.00,0.00,33.52,0.00,0.50,13.16,1.65,0.00
1.00,0.70,620.02,142.91,0.00,30.44,0.00,0.00,19.48,0.00,0.00,0.80,0.00,0.00
0.50,0.45,589.97,67.99,0.50,30.44,3.51,0.00,19.48,0.00,0.00,0.80,0.00,0.00
