BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,1.00,97.46,0.00,0.00,-8.90,-0.00,0.00,0.00,0.00,0.23,0.72,0.15,0.05,-0.08,-0.00,0.04,6.75,0.24,0.22,3.55,0.77,0.07,4.93,0.35,0.00,0.00,0.00,0.00,128.71,128.71,0.00
0.76,1.00,112.10,78.12,0.00,-8.90,-0.00,0.00,0.00,0.00,0.23,0.72,0.15,0.02,-0.08,-0.00,0.04,6.75,0.24,0.22,3.55,0.77,0.07,4.93,0.35,0.00,0.00,0.00,1.00,80.22,80.22,7.23
1.00,0.62,126.42,116.24,0.00,-8.90,-0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,-0.08,-0.00,0.04,6.75,0.24,0.22,3.55,0.77,0.07,4.93,0.35,0.00,0.00,0.00,1.00,74.00,74.00,15.68
0.05,0.12,111.68,5.32,0.00,-7.73,-0.00,0.00,0.00,0.00,0.23,0.89,0.19,0.00,-1.39,-0.00,0.04,4.33,0.16,0.23,1.75,0.41,0.07,4.88,0.34,0.00,0.00,0.00,0.00,71.36,71.36,0.62
0.00,0.10,100.75,0.00,0.00,-7.73,-0.00,0.00,0.00,0.00,0.23,0.89,0.19,0.00,-1.39,-0.00,0.04,4.33,0.16,0.23,1.75,0.41,0.07,4.88,0.34,0.00,0.00,0.00,0.00,72.55,72.55,0.00
0.00,0.10,90.19,0.00,0.00,-7.73,-0.00,0.00,0.00,0.00,0.23,0.89,0.19,0.00,-1.39,-0.00,0.04,4.33,0.16,0.23,1.75,0.41,0.07,4.88,0.34,0.00,0.00,0.00,0.00,72.07,72.07,0.00
0.00,0.10,94.00,0.00,0.00,-7.73,-0.00,0.00,0.00,0.00,0.23,0.89,0.19,0.00,-1.39,-0.00,0.04,4.33,0.16,0.23,1.75,0.41,0.07,4.88,0.34,0.00,0.00,0.00,0.00,72.09,72.09,0.00
0.00,0.10,85.73,0.00,0.00,-7.38,-0.00,0.00,0.00,0.00,0.24,2.21,0.49,0.04,1.24,0.05,0.04,4.14,0.15,0.24,2.64,0.64,0.07,9.00,0.63,0.00,0.00,0.00,0.00,72.18,72.18,0.00
-0.02,0.10,80.01,-1.81,0.00,-7.38,-0.00,0.00,0.00,0.00,0.25,2.21,0.51,0.02,1.24,0.02,0.04,4.14,0.15,0.24,2.64,0.64,0.07,9.00,0.63,0.00,0.00,0.00,0.00,72.28,72.28,0.05
0.00,0.11,80.12,0.00,0.00,-7.38,-0.00,0.00,0.00,0.00,0.25,2.21,0.51,0.04,1.24,0.05,0.04,4.14,0.15,0.24,2.64,0.64,0.07,9.00,0.63,0.00,0.00,0.00,0.00,72.31,72.31,0.00
-0.62,0.12,80.01,-49.52,0.00,-7.38,-0.00,0.00,0.00,0.00,0.25,2.21,0.51,0.04,1.24,0.05,0.04,4.14,0.15,0.24,2.64,0.64,0.07,9.00,0.63,0.00,0.00,0.00,0.00,72.30,72.30,1.43
-0.65,0.40,79.05,-50.97,0.00,-3.77,-0.00,0.00,0.00,0.00,0.26,2.75,0.65,0.04,2.07,0.08,0.04,5.15,0.19,0.25,2.29,0.56,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.35,72.35,1.30
-0.65,0.70,78.00,-50.29,0.00,-3.77,-0.00,0.00,0.00,0.00,0.26,2.75,0.65,0.04,2.07,0.08,0.04,5.15,0.19,0.25,2.29,0.56,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.35,72.35,1.09
0.00,1.00,80.03,0.00,0.00,-3.77,-0.00,0.00,0.00,0.00,0.26,2.75,0.65,0.04,2.07,0.08,0.04,5.15,0.19,0.25,2.29,0.56,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.37,72.37,0.00
0.00,1.00,94.95,0.00,0.00,-3.77,-0.00,0.00,0.00,0.00,0.26,2.75,0.65,0.04,2.07,0.08,0.04,5.15,0.19,0.25,2.29,0.56,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.40,72.40,0.00
0.00,1.00,97.41,0.00,0.00,-8.75,-0.00,0.00,0.00,0.00,0.23,1.11,0.24,0.02,-0.75,-0.01,0.04,8.13,0.29,0.23,3.42,0.78,0.07,7.03,0.49,0.00,0.00,0.00,0.00,67.75,67.75,0.00
0.49,1.00,117.09,52.49,0.00,-8.75,-0.00,0.00,0.00,0.00,0.23,1.11,0.24,0.02,-0.75,-0.02,0.04,8.13,0.29,0.23,3.42,0.78,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.47,72.47,6.51
0.00,0.76,103.33,0.00,0.00,-8.75,-0.00,0.00,0.00,0.00,0.23,1.11,0.24,0.00,-0.75,-0.00,0.04,8.13,0.29,0.23,3.42,0.78,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.52,72.52,0.00
0.00,0.76,92.21,0.00,0.00,-8.75,-0.00,0.00,0.00,0.00,0.23,1.11,0.24,0.00,-0.75,-0.00,0.04,8.13,0.29,0.23,3.42,0.78,0.07,7.03,0.49,0.00,0.00,0.00,0.00,72.36,72.36,0.00
0.00,0.76,87.83,0.00,0.00,-5.00,-0.00,0.00,0.00,0.00,0.22,4.00,0.81,0.00,-0.11,-0.00,0.04,5.33,0.19,0.21,2.03,0.43,0.07,14.07,0.99,0.00,0.00,0.00,0.00,125.03,125.03,0.00
-0.52,0.76,87.06,-44.76,0.00,-5.00,-0.00,0.00,0.00,0.00,0.22,4.00,0.81,0.00,-0.11,-0.00,0.04,5.33,0.19,0.21,2.03,0.43,0.07,14.07,0.99,0.00,0.00,0.00,0.00,97.00,97.00,1.53
0.00,1.00,88.89,0.00,0.00,-5.00,-0.00,0.00,0.00,0.00,0.22,4.00,0.81,0.01,-0.11,-0.00,0.04,5.33,0.19,0.21,2.03,0.43,0.07,14.07,0.99,0.00,0.00,0.00,0.00,120.00,120.00,0.00
0.00,1.00,99.00,0.00,0.00,-5.00,-0.00,0.00,0.00,0.00,0.22,4.00,0.81,0.01,-0.11,-0.00,0.04,5.33,0.19,0.21,2.03,0.43,0.07,14.07,0.99,0.00,0.00,0.00,0.00,144.70,144.70,0.00
0.00,1.00,114.99,0.00,0.00,-5.96,-0.00,0.00,0.00,0.00,0.22,1.55,0.31,0.04,5.50,0.22,0.01,10.14,0.14,0.23,20.08,4.51,0.06,35.45,2.00,0.00,0.00,0.00,0.00,132.78,132.78,0.00
0.00,1.00,133.13,0.06,0.00,-5.96,-0.00,0.00,0.00,0.00,0.22,1.55,0.31,0.04,5.50,0.22,0.01,10.14,0.14,0.23,20.08,4.51,0.06,35.45,2.00,0.00,0.00,0.00,1.00,92.10,92.10,0.00
0.76,1.00,180.00,126.52,0.00,-5.96,-0.00,0.00,0.00,0.00,0.22,1.55,0.31,0.02,5.50,0.09,0.01,10.14,0.14,0.23,20.08,4.51,0.06,35.45,2.00,0.00,0.00,0.00,1.00,148.55,148.55,7.19
1.00,0.62,207.25,190.55,0.00,-5.96,-0.00,0.00,0.00,0.00,0.00,1.55,0.00,0.00,5.50,0.00,0.01,10.14,0.14,0.23,20.08,4.51,0.06,35.45,2.00,0.00,0.00,0.00,0.00,74.06,74.06,39.85
0.04,0.12,163.51,6.61,0.00,-7.99,-0.00,0.00,0.00,0.00,0.23,1.00,0.21,0.00,-1.08,-0.00,0.04,8.35,0.29,0.22,4.25,0.95,0.07,10.06,0.66,0.00,0.00,0.00,0.00,137.29,137.29,0.35
0.00,0.10,122.96,0.20,0.00,-7.99,-0.00,0.00,0.00,0.00,0.23,1.00,0.21,0.00,-1.08,-0.00,0.04,8.35,0.29,0.22,4.25,0.95,0.07,10.06,0.66,0.00,0.00,0.00,0.00,102.50,102.50,0.01
0.00,0.10,103.74,0.00,0.00,-7.99,-0.00,0.00,0.00,0.00,0.23,1.00,0.21,0.00,-1.08,-0.00,0.04,8.35,0.29,0.22,4.25,0.95,0.07,10.06,0.66,0.00,0.00,0.00,0.00,74.45,74.45,0.00
0.00,0.10,95.54,0.00,0.00,-7.99,-0.00,0.00,0.00,0.00,0.23,1.00,0.21,0.00,-1.08,-0.00,0.04,8.35,0.29,0.22,4.25,0.95,0.07,10.06,0.66,0.00,0.00,0.00,0.00,73.65,73.65,0.00
-0.87,0.10,86.78,-74.97,0.00,-7.65,-0.00,0.00,0.00,0.00,0.25,1.57,0.35,0.00,-0.81,-0.00,0.04,5.93,0.21,0.03,3.73,0.10,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.68,73.68,3.40
0.00,0.50,83.01,0.00,0.00,-7.65,-0.00,0.00,0.00,0.00,0.25,1.57,0.35,0.00,-0.81,-0.00,0.04,5.93,0.21,0.25,3.73,0.91,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.15,73.15,0.00
0.00,0.50,83.00,0.00,0.00,-7.65,-0.00,0.00,0.00,0.00,0.25,1.57,0.35,0.00,-0.81,-0.00,0.04,5.93,0.21,0.25,3.73,0.91,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.20,73.20,0.00
0.00,0.50,80.57,0.00,0.00,-7.65,-0.00,0.00,0.00,0.00,0.25,1.57,0.35,0.00,-0.81,-0.00,0.04,5.93,0.21,0.25,3.73,0.91,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.50,73.50,0.00
-0.43,0.50,78.97,-33.55,0.00,-3.75,-0.00,0.00,0.00,0.00,0.25,2.91,0.68,0.04,1.44,0.06,0.04,4.35,0.16,0.25,2.52,0.62,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.75,73.75,0.66
0.00,0.70,79.50,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.25,2.91,0.68,0.04,1.44,0.06,0.04,4.35,0.16,0.25,2.52,0.62,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.72,73.72,0.00
-0.65,0.70,78.87,-51.01,0.00,-3.75,-0.00,0.00,0.00,0.00,0.25,2.91,0.68,0.04,1.44,0.06,0.04,4.35,0.16,0.25,2.52,0.62,0.07,8.02,0.56,0.00,0.00,0.00,0.00,73.70,73.70,1.00
0.00,1.00,84.90,0.00,0.00,-3.75,-0.00,0.00,0.00,0.00,0.25,2.91,0.68,0.04,1.44,0.06,0.04,4.35,0.16,0.25,2.52,0.62,0.07,8.02,0.56,0.00,0.00,0.00,0.00,102.40,102.40,0.00
0.00,1.00,104.63,0.10,0.00,-9.28,-0.00,0.00,0.00,0.00,0.23,1.72,0.36,0.04,0.33,0.01,0.04,5.71,0.21,0.22,3.25,0.72,0.07,8.50,0.60,0.00,0.00,0.00,0.00,130.00,130.00,0.00
0.48,1.00,114.34,50.20,0.00,-9.28,-0.00,0.00,0.00,0.00,0.23,1.72,0.36,0.04,0.33,0.01,0.04,5.71,0.21,0.22,3.25,0.72,0.07,8.50,0.60,0.00,0.00,0.00,0.00,96.25,96.25,2.58
0.00,0.76,107.01,0.00,0.00,-9.28,-0.00,0.00,0.00,0.00,0.23,1.72,0.36,0.04,0.33,0.01,0.04,5.71,0.21,0.22,3.25,0.72,0.07,8.50,0.60,0.00,0.00,0.00,0.00,135.00,135.00,0.00
0.00,0.76,93.53,0.00,0.00,-9.28,-0.00,0.00,0.00,0.00,0.23,1.72,0.36,0.04,0.33,0.01,0.04,5.71,0.21,0.22,3.25,0.72,0.07,8.50,0.60,0.00,0.00,0.00,0.00,139.00,139.00,0.00
0.00,0.76,90.00,0.00,0.00,-6.57,-0.00,0.00,0.00,0.00,0.22,2.53,0.51,0.04,0.74,0.03,0.04,5.63,0.20,0.21,2.51,0.52,0.07,10.25,0.70,0.00,0.00,0.00,0.00,141.57,141.57,0.00
-0.51,0.76,87.77,-44.72,0.00,-6.57,-0.00,0.00,0.00,0.00,0.22,2.53,0.51,0.04,0.74,0.03,0.04,5.63,0.20,0.21,2.51,0.52,0.07,10.25,0.70,0.00,0.00,0.00,0.00,140.00,140.00,7.98
0.00,1.00,95.00,0.00,0.00,-6.57,-0.00,0.00,0.00,0.00,0.22,2.53,0.51,0.04,0.74,0.03,0.04,5.63,0.20,0.21,2.51,0.52,0.07,10.25,0.70,0.00,0.00,0.00,0.00,135.20,135.20,0.00
0.00,1.00,99.93,0.00,0.00,-6.57,-0.00,0.00,0.00,0.00,0.22,2.53,0.51,0.04,0.74,0.03,0.04,5.63,0.20,0.21,2.51,0.52,0.07,10.25,0.70,0.00,0.00,0.00,0.00,144.25,144.25,0.00
0.00,1.00,120.01,0.08,0.00,-2.37,-0.00,0.00,0.00,0.00,0.22,3.54,0.71,0.04,3.00,0.12,0.01,11.34,0.13,0.22,27.60,6.17,0.07,32.69,2.28,0.00,0.00,0.00,1.00,81.66,81.66,0.00
0.00,1.00,138.67,0.10,0.00,-2.37,-0.00,0.00,0.00,0.00,0.22,3.54,0.71,0.04,3.00,0.12,0.01,11.34,0.13,0.22,27.60,6.17,0.07,32.69,2.28,0.00,0.00,0.00,1.00,204.19,204.19,0.00
0.78,1.00,239.48,172.30,0.00,-2.37,-0.00,0.00,0.00,0.00,0.22,3.54,0.71,0.00,3.00,0.00,0.00,11.34,0.00,0.22,27.60,6.01,0.07,32.69,2.28,0.00,0.00,0.00,0.00,94.30,94.30,33.99
1.00,0.61,280.23,257.65,0.00,-2.37,-0.00,0.00,0.00,0.00,0.00,3.54,0.00,0.00,3.00,0.00,0.01,11.34,0.13,0.22,27.60,6.17,0.07,32.69,2.28,0.00,0.00,0.00,0.00,85.64,85.64,58.22
0.03,0.11,212.08,5.00,0.00,-9.71,-0.00,0.00,0.00,0.00,0.23,1.05,0.22,0.03,0.21,0.01,0.02,6.71,0.15,0.22,5.51,1.22,0.07,15.00,1.05,0.00,0.00,0.00,0.00,128.81,128.81,0.64
0.00,0.10,136.00,0.18,0.00,-9.71,-0.00,0.00,0.00,0.00,0.23,1.05,0.22,0.01,0.21,0.00,0.02,6.71,0.15,0.22,5.51,1.22,0.07,15.00,1.05,0.00,0.00,0.00,0.00,136.53,136.53,0.00
0.00,0.10,110.66,0.14,0.00,-9.71,-0.00,0.00,0.00,0.00,0.23,1.05,0.22,0.01,0.21,0.00,0.02,6.71,0.15,0.22,5.51,1.22,0.07,15.00,1.05,0.00,0.00,0.00,0.00,137.43,137.43,0.01
0.00,0.10,97.00,0.00,0.00,-9.71,-0.00,0.00,0.00,0.00,0.23,1.05,0.22,0.01,0.21,0.00,0.02,6.71,0.15,0.22,5.51,1.22,0.07,15.00,1.05,0.00,0.00,0.00,0.00,92.61,92.61,0.00
0.00,0.10,92.51,0.00,0.00,-8.13,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.00,-0.29,-0.00,0.04,4.51,0.16,0.24,2.67,0.65,0.07,7.33,0.51,0.00,0.00,0.00,0.00,85.80,85.80,0.00
0.00,0.10,92.10,0.00,0.00,-8.13,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.00,-0.29,-0.00,0.04,4.51,0.16,0.24,2.67,0.65,0.07,7.33,0.51,0.00,0.00,0.00,0.00,85.98,85.98,0.00
0.00,0.10,86.70,0.00,0.00,-8.13,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.00,-0.29,-0.00,0.04,4.51,0.16,0.24,2.67,0.65,0.07,7.33,0.51,0.00,0.00,0.00,0.00,75.00,75.00,0.00
0.00,0.10,84.04,0.00,0.00,-8.13,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.00,-0.29,-0.00,0.04,4.51,0.16,0.24,2.67,0.65,0.07,7.33,0.51,0.00,0.00,0.00,0.00,75.00,75.00,0.00
-0.40,0.10,80.83,-32.16,0.00,-4.13,-0.00,0.00,0.00,0.00,0.24,3.00,0.66,0.04,2.00,0.08,0.04,4.49,0.16,0.24,1.46,0.36,0.07,8.15,0.57,0.00,0.00,0.00,0.00,75.00,75.00,0.70
-0.65,0.29,79.56,-51.55,0.00,-4.13,-0.00,0.00,0.00,0.00,0.26,3.00,0.71,0.04,2.00,0.08,0.04,4.49,0.16,0.24,1.46,0.36,0.07,8.15,0.57,0.00,0.00,0.00,0.00,75.00,75.00,0.89
-0.89,0.59,79.00,-70.41,0.00,-4.13,-0.00,0.00,0.00,0.00,0.26,3.00,0.71,0.04,2.00,0.08,0.04,4.49,0.16,0.00,1.46,0.00,0.07,8.15,0.57,0.00,0.00,0.00,0.00,75.00,75.00,1.07
0.00,1.00,83.60,0.00,0.00,-4.13,-0.00,0.00,0.00,0.00,0.26,3.00,0.71,0.04,2.00,0.08,0.04,4.49,0.16,0.24,1.46,0.36,0.07,8.15,0.57,0.00,0.00,0.00,0.00,105.66,105.66,0.00
0.00,1.00,96.89,0.00,0.00,-9.15,-0.00,0.00,0.00,0.00,0.23,1.50,0.32,0.02,-0.78,-0.01,0.04,5.89,0.21,0.23,2.37,0.53,0.07,7.33,0.51,0.00,0.00,0.00,0.00,104.75,104.75,0.00
0.00,1.00,116.21,0.15,0.00,-9.15,-0.00,0.00,0.00,0.00,0.23,1.50,0.32,0.02,-0.78,-0.01,0.04,5.89,0.21,0.23,2.37,0.53,0.07,7.33,0.51,0.00,0.00,0.00,0.00,76.74,76.74,0.02
0.01,1.00,117.20,0.62,0.00,-9.15,-0.00,0.00,0.00,0.00,0.23,1.50,0.32,0.02,-0.78,-0.01,0.04,5.89,0.21,0.23,2.37,0.53,0.07,7.33,0.51,0.00,0.00,0.00,0.00,134.98,134.98,0.03
0.00,1.00,114.79,0.00,0.00,-9.15,-0.00,0.00,0.00,0.00,0.23,1.50,0.32,0.02,-0.78,-0.01,0.04,5.89,0.21,0.23,2.37,0.53,0.07,7.33,0.51,0.00,0.00,0.00,0.00,75.66,75.66,0.00
0.00,1.00,114.05,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.22,2.81,0.56,0.04,3.22,0.13,0.04,6.53,0.24,0.21,2.57,0.54,0.07,9.00,0.63,0.00,0.00,0.00,0.00,91.69,91.69,0.00
0.00,1.00,109.98,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.22,2.81,0.56,0.04,3.22,0.13,0.04,6.53,0.24,0.21,2.57,0.54,0.07,9.00,0.63,0.00,0.00,0.00,0.00,130.94,130.94,0.00
0.00,1.00,108.21,0.00,0.00,-7.50,-0.00,0.00,0.00,0.00,0.22,2.81,0.56,0.04,3.22,0.13,0.04,6.53,0.24,0.21,2.57,0.54,0.07,9.00,0.63,0.00,0.00,0.00,0.00,105.38,105.38,0.00
0.00,1.00,122.46,0.11,0.00,-7.50,-0.00,0.00,0.00,0.00,0.22,2.81,0.56,0.04,3.22,0.13,0.04,6.53,0.24,0.21,2.57,0.54,0.07,9.00,0.63,0.00,0.00,0.00,0.00,115.00,115.00,0.00
0.00,1.00,130.14,0.10,0.00,-3.25,-0.00,0.00,0.00,0.00,0.22,3.97,0.80,0.04,3.22,0.13,0.01,12.25,0.15,0.23,29.00,6.62,0.07,39.69,2.78,0.00,0.00,0.00,1.00,151.18,151.18,0.00
0.00,1.00,154.12,0.12,0.00,-3.25,-0.00,0.00,0.00,0.00,0.22,3.97,0.80,0.04,3.22,0.13,0.01,12.25,0.15,0.23,29.00,6.62,0.07,39.69,2.78,0.00,0.00,0.00,1.00,107.14,107.14,0.00
0.75,1.00,264.00,182.65,0.00,-3.25,-0.00,0.00,0.00,0.00,0.22,3.97,0.80,0.03,3.22,0.09,0.01,12.25,0.15,0.23,29.00,6.62,0.07,39.69,2.78,0.00,0.00,0.00,0.00,107.60,107.60,35.21
1.00,0.62,329.09,302.58,0.00,-3.25,-0.00,0.00,0.00,0.00,0.00,3.97,0.00,0.00,3.22,0.00,0.01,12.25,0.15,0.23,29.00,6.62,0.07,39.69,2.78,0.00,0.00,0.00,0.00,91.74,91.74,71.01
0.06,0.13,249.62,12.91,0.00,-10.14,-0.00,0.00,0.00,0.00,0.23,1.31,0.28,0.00,-0.50,-0.00,0.02,7.50,0.17,0.22,4.75,1.07,0.07,15.00,1.05,0.00,0.00,0.00,0.00,106.05,106.05,2.42
0.00,0.10,142.68,0.21,0.00,-10.14,-0.00,0.00,0.00,0.00,0.23,1.31,0.28,0.00,-0.50,-0.00,0.02,7.50,0.17,0.22,4.75,1.07,0.07,15.00,1.05,0.00,0.00,0.00,0.00,117.33,117.33,0.01
0.00,0.10,107.94,0.16,0.00,-10.14,-0.00,0.00,0.00,0.00,0.23,1.31,0.28,0.00,-0.50,-0.00,0.02,7.50,0.17,0.22,4.75,1.07,0.07,15.00,1.05,0.00,0.00,0.00,0.00,75.80,75.80,0.02
0.00,0.10,95.89,0.00,0.00,-10.14,-0.00,0.00,0.00,0.00,0.23,1.31,0.28,0.00,-0.50,-0.00,0.02,7.50,0.17,0.22,4.75,1.06,0.07,15.00,1.05,0.00,0.00,0.00,0.00,68.60,68.60,0.00
0.00,0.10,88.05,0.00,0.00,-8.70,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.44,-0.00,0.04,3.85,0.14,0.26,2.71,0.72,0.07,7.74,0.54,0.00,0.00,0.00,0.00,71.95,71.95,0.00
0.00,0.10,89.49,0.00,0.00,-8.70,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.44,-0.00,0.04,3.85,0.14,0.26,2.71,0.72,0.07,7.74,0.54,0.00,0.00,0.00,0.00,77.00,77.00,0.00
0.00,0.10,87.73,0.00,0.00,-8.70,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.44,-0.00,0.04,3.85,0.14,0.26,2.71,0.72,0.07,7.74,0.54,0.00,0.00,0.00,0.00,84.68,84.68,0.00
0.00,0.10,86.69,0.00,0.00,-8.70,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.44,-0.00,0.04,3.85,0.14,0.26,2.71,0.72,0.07,7.74,0.54,0.00,0.00,0.00,0.00,73.52,73.52,0.00
-0.62,0.11,80.74,-50.16,0.00,-5.10,-0.00,0.00,0.00,0.00,0.26,2.22,0.54,0.00,0.25,0.00,0.04,4.88,0.18,0.27,2.01,0.54,0.07,7.74,0.54,0.00,0.00,0.00,0.00,74.68,74.68,1.13
-0.67,0.39,79.88,-53.61,0.00,-5.10,-0.00,0.00,0.00,0.00,0.26,2.22,0.54,0.00,0.25,0.00,0.04,4.88,0.18,0.22,2.01,0.44,0.07,7.74,0.54,0.00,0.00,0.00,0.00,73.29,73.29,1.33
-0.62,0.70,80.01,-49.71,0.00,-5.10,-0.00,0.00,0.00,0.00,0.26,2.22,0.54,0.00,0.25,0.00,0.04,4.88,0.18,0.27,2.01,0.54,0.07,7.74,0.54,0.00,0.00,0.00,0.00,68.00,68.00,2.24
0.00,0.99,86.94,0.00,0.00,-5.10,-0.00,0.00,0.00,0.00,0.26,2.22,0.54,0.04,0.25,0.01,0.04,4.88,0.18,0.27,2.01,0.54,0.07,7.74,0.54,0.00,0.00,0.00,0.00,55.85,55.85,0.00
0.00,0.99,93.50,0.00,0.00,-10.49,-0.00,0.00,0.00,0.00,0.24,0.71,0.15,0.03,-0.71,-0.02,0.04,5.08,0.18,0.25,2.27,0.56,0.07,7.74,0.54,0.00,0.00,0.00,0.00,90.42,90.42,0.00
0.00,0.99,101.22,0.00,0.00,-10.49,-0.00,0.00,0.00,0.00,0.24,0.71,0.15,0.04,-0.71,-0.02,0.04,5.08,0.18,0.25,2.27,0.56,0.07,7.74,0.54,0.00,0.00,0.00,0.00,75.41,75.41,0.00
0.00,0.99,98.98,0.00,0.00,-10.49,-0.00,0.00,0.00,0.00,0.24,0.71,0.15,0.04,-0.71,-0.02,0.04,5.08,0.18,0.25,2.27,0.56,0.07,7.74,0.54,0.00,0.00,0.00,0.00,74.80,74.80,0.00
0.00,0.99,99.00,0.00,0.00,-10.49,-0.00,0.00,0.00,0.00,0.24,0.71,0.15,0.04,-0.71,-0.02,0.04,5.08,0.18,0.25,2.27,0.56,0.07,7.74,0.54,0.00,0.00,0.00,0.00,94.00,94.00,0.00
0.00,1.00,96.90,0.00,0.00,-10.36,-0.00,0.00,0.00,0.00,0.22,0.88,0.18,0.00,-0.25,-0.00,0.04,4.70,0.17,0.21,1.88,0.39,0.07,7.29,0.51,0.00,0.00,0.00,0.00,79.23,79.23,0.00
0.00,1.00,93.05,0.00,0.00,-10.36,-0.00,0.00,0.00,0.00,0.22,0.88,0.18,0.00,-0.25,-0.00,0.04,4.70,0.17,0.21,1.88,0.39,0.07,7.29,0.51,0.00,0.00,0.00,0.00,77.02,77.02,0.00
0.00,1.00,93.71,0.00,0.00,-10.36,-0.00,0.00,0.00,0.00,0.22,0.88,0.18,0.00,-0.25,-0.00,0.04,4.70,0.17,0.21,1.88,0.39,0.07,7.29,0.51,0.00,0.00,0.00,0.00,91.55,91.55,0.00
0.00,1.00,92.75,0.00,0.00,-10.36,-0.00,0.00,0.00,0.00,0.22,0.88,0.18,0.00,-0.25,-0.00,0.04,4.70,0.17,0.21,1.88,0.39,0.07,7.29,0.51,0.00,0.00,0.00,0.00,104.42,104.42,0.00
0.00,1.00,98.37,0.00,0.00,-10.48,-0.00,0.00,0.00,0.00,0.22,0.13,0.03,0.03,-0.09,-0.00,0.03,9.00,0.23,0.23,6.43,1.45,0.07,9.91,0.69,0.00,0.00,0.00,0.00,90.93,90.93,0.00
0.00,1.00,109.94,0.00,0.00,-10.48,-0.00,0.00,0.00,0.00,0.22,0.13,0.03,0.04,-0.09,-0.00,0.03,9.00,0.23,0.23,6.43,1.45,0.07,9.91,0.69,0.00,0.00,0.00,0.00,127.50,127.50,0.00
0.06,1.00,123.91,6.51,0.00,-10.48,-0.00,0.00,0.00,0.00,0.22,0.13,0.03,0.04,-0.09,-0.00,0.03,9.00,0.23,0.23,6.43,1.45,0.07,9.91,0.69,0.00,0.00,0.00,1.00,135.61,135.61,0.20
1.00,0.97,136.96,125.93,0.00,-10.48,-0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,-0.09,-0.00,0.03,9.00,0.23,0.00,6.43,0.00,0.07,9.91,0.69,0.00,0.00,0.00,1.00,133.75,133.75,0.96
0.75,0.47,127.41,87.60,0.00,-9.65,-0.00,0.00,0.00,0.00,0.24,1.09,0.24,0.00,-0.36,-0.00,0.04,5.03,0.18,0.23,2.00,0.47,0.07,7.29,0.51,0.00,0.00,0.00,0.00,119.22,119.22,1.83
0.00,0.10,100.29,0.00,0.00,-9.65,-0.00,0.00,0.00,0.00,0.24,1.09,0.24,0.00,-0.36,-0.00,0.04,5.03,0.18,0.23,2.00,0.47,0.07,7.29,0.51,0.00,0.00,0.00,0.00,94.28,94.28,0.00
0.00,0.10,94.56,0.00,0.00,-9.65,-0.00,0.00,0.00,0.00,0.24,1.09,0.24,0.00,-0.36,-0.00,0.04,5.03,0.18,0.23,2.00,0.47,0.07,7.29,0.51,0.00,0.00,0.00,0.00,75.58,75.58,0.00
-0.23,0.10,92.07,-21.17,0.00,-9.65,-0.00,0.00,0.00,0.00,0.24,1.09,0.24,0.00,-0.36,-0.00,0.04,5.03,0.18,0.23,2.00,0.47,0.07,7.29,0.51,0.00,0.00,0.00,0.00,75.15,75.15,1.17
-0.63,0.21,90.91,-57.01,0.00,-8.51,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-1.20,-0.00,0.04,3.95,0.14,0.27,2.29,0.61,0.07,6.09,0.43,0.00,0.00,0.00,0.00,75.56,75.56,2.89
