BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,0.98,102.83,0.00,0.00,-8.75,-0.00,0.00,0.00,0.00,0.30,0.46,0.13,0.00,-1.35,-0.00,0.04,4.37,0.17,0.27,2.52,0.67,0.08,11.09,0.83,0.00,0.00,0.00,0.00,103.75,103.75,0.00
0.00,0.98,91.28,0.00,0.00,-8.75,-0.00,0.00,0.00,0.00,0.30,0.46,0.13,0.00,-1.35,-0.00,0.04,4.37,0.17,0.27,2.52,0.67,0.08,11.09,0.83,0.00,0.00,0.00,0.00,84.50,84.50,0.00
0.00,0.98,81.39,0.00,0.00,-6.28,-0.00,0.00,0.00,0.00,0.28,1.55,0.40,0.00,-0.35,-0.00,0.04,3.53,0.14,0.27,1.25,0.34,0.07,10.50,0.78,0.00,0.00,0.00,0.00,59.00,59.00,0.00
0.00,0.99,78.71,0.00,0.00,-6.28,-0.00,0.00,0.00,0.00,0.28,1.55,0.40,0.00,-0.35,-0.00,0.04,3.53,0.14,0.27,1.25,0.34,0.07,10.50,0.78,0.00,0.00,0.00,0.00,32.50,32.50,0.00
0.00,0.99,72.56,0.00,0.00,-6.28,-0.00,0.00,0.00,0.00,0.28,1.55,0.40,0.00,-0.35,-0.00,0.04,3.53,0.14,0.27,1.25,0.34,0.07,10.50,0.78,0.00,0.00,0.00,0.00,1.75,1.75,0.00
0.00,0.99,68.50,0.00,0.00,-6.28,-0.00,0.00,0.00,0.00,0.28,1.55,0.40,0.00,-0.35,-0.00,0.04,3.53,0.14,0.27,1.25,0.34,0.07,10.50,0.78,0.00,0.00,0.00,0.00,97.25,97.25,0.00
-0.00,0.99,66.02,-0.24,0.00,-6.18,-0.00,0.00,0.00,0.00,0.29,1.43,0.38,0.00,-0.19,-0.00,0.04,4.30,0.17,0.26,1.65,0.42,0.08,10.50,0.79,0.00,0.00,0.00,0.00,102.00,102.00,0.04
0.00,1.00,71.07,0.00,0.00,-6.18,-0.00,0.00,0.00,0.00,0.29,1.43,0.38,0.00,-0.19,-0.00,0.04,4.30,0.17,0.26,1.65,0.42,0.08,10.50,0.79,0.00,0.00,0.00,0.00,117.50,117.50,0.00
0.00,1.00,77.09,0.00,0.00,-6.18,-0.00,0.00,0.00,0.00,0.29,1.43,0.38,0.00,-0.19,-0.00,0.04,4.30,0.17,0.26,1.65,0.42,0.08,10.50,0.79,0.00,0.00,0.00,0.00,89.40,89.40,0.00
0.00,1.00,96.77,0.00,0.00,-6.18,-0.00,0.00,0.00,0.00,0.29,1.43,0.37,0.05,-0.19,-0.01,0.04,4.30,0.17,0.26,1.65,0.42,0.08,10.50,0.79,0.00,0.00,0.00,0.00,60.55,60.55,0.00
0.75,1.00,115.30,79.22,0.00,-7.39,-0.00,0.00,0.00,0.00,0.25,0.50,0.12,0.00,-0.45,-0.00,0.04,4.65,0.18,0.24,2.62,0.62,0.08,9.01,0.68,0.00,0.00,0.00,1.00,60.00,60.00,12.36
0.15,0.25,112.49,16.01,0.00,-7.39,-0.00,0.00,0.00,0.00,0.27,0.50,0.13,0.05,-0.45,-0.02,0.04,4.65,0.18,0.24,2.62,0.62,0.08,9.01,0.68,0.00,0.00,0.00,1.00,6.00,6.00,4.93
0.00,0.10,89.61,0.14,0.00,-7.39,-0.00,0.00,0.00,0.00,0.25,0.50,0.12,0.00,-0.45,-0.00,0.04,4.65,0.18,0.24,2.62,0.62,0.08,9.01,0.68,0.00,0.00,0.00,0.00,70.95,70.95,0.01
0.00,0.10,74.19,0.04,0.00,-7.39,-0.00,0.00,0.00,0.00,0.25,0.50,0.12,0.00,-0.45,-0.00,0.04,4.65,0.18,0.24,2.62,0.62,0.08,9.01,0.68,0.00,0.00,0.00,0.00,104.00,104.00,0.00
0.00,0.10,58.06,0.00,0.08,-0.16,-0.01,0.00,0.00,0.00,0.25,1.50,0.34,0.05,1.20,0.05,0.04,3.68,0.14,0.28,2.13,0.60,0.06,12.31,0.74,0.00,0.00,0.00,0.00,107.00,107.00,0.00
0.00,0.10,49.59,0.00,0.08,-0.16,-0.01,0.00,0.00,0.00,0.25,1.50,0.34,0.05,1.20,0.05,0.04,3.68,0.14,0.28,2.13,0.60,0.06,12.31,0.74,0.00,0.00,0.00,0.00,104.50,104.50,0.00
0.00,0.10,29.86,0.00,0.00,-0.16,-0.00,0.00,0.00,0.00,0.27,1.50,0.37,0.05,1.20,0.05,0.04,3.68,0.14,0.28,2.13,0.60,0.06,12.31,0.74,0.00,0.00,0.00,0.00,78.22,78.22,0.00
0.00,0.10,15.70,0.00,0.00,-0.16,-0.00,0.00,0.00,0.00,0.27,1.50,0.37,0.05,1.20,0.05,0.04,3.68,0.14,0.28,2.13,0.60,0.06,12.31,0.74,0.00,0.00,0.00,0.00,93.23,93.23,0.00
0.00,0.10,4.66,0.00,0.08,2.47,0.17,0.00,0.00,0.00,0.27,3.50,0.86,0.05,3.58,0.15,0.04,2.72,0.11,0.30,2.01,0.59,0.08,5.69,0.43,0.00,0.00,0.00,0.00,98.25,98.25,0.00
-0.25,0.10,0.48,-0.12,0.08,2.47,0.17,0.00,0.00,0.00,0.27,3.50,0.86,0.05,3.58,0.15,0.04,2.72,0.10,0.30,2.01,0.59,0.08,5.69,0.43,0.00,0.00,0.00,0.00,102.00,102.00,7.50
-0.59,0.33,-0.84,0.49,0.08,2.47,0.17,0.00,0.00,0.00,0.31,3.50,0.99,0.05,3.58,0.15,0.04,2.72,0.10,0.30,2.01,0.59,0.08,5.69,0.43,0.00,0.00,0.00,0.00,52.79,52.79,9.47
0.00,0.87,7.39,0.00,0.08,2.47,0.17,0.00,0.00,0.00,0.31,3.50,0.99,0.05,3.58,0.15,0.04,2.72,0.10,0.30,2.01,0.59,0.08,5.69,0.43,0.00,0.00,0.00,0.00,70.28,70.28,0.00
0.00,0.87,33.01,0.00,0.08,1.03,0.07,0.00,0.00,0.00,0.30,3.00,0.84,0.05,3.16,0.13,0.04,5.25,0.20,0.27,3.79,1.04,0.07,9.76,0.69,0.00,0.00,0.00,0.00,98.06,98.06,0.00
0.65,0.87,54.85,32.84,0.00,1.03,0.00,0.00,0.00,0.00,0.30,3.00,0.84,0.05,3.16,0.13,0.04,5.25,0.20,0.27,3.79,1.04,0.07,9.76,0.69,0.00,0.00,0.00,0.00,63.29,63.29,1.64
0.00,0.22,52.17,0.15,0.08,1.03,0.07,0.00,0.00,0.00,0.30,3.00,0.84,0.05,3.16,0.13,0.04,5.25,0.20,0.27,3.79,1.04,0.07,9.76,0.69,0.00,0.00,0.00,0.00,50.98,50.98,0.00
0.00,0.21,33.19,0.00,0.08,1.03,0.07,0.00,0.00,0.00,0.30,3.00,0.84,0.05,3.16,0.13,0.04,5.25,0.20,0.27,3.79,1.04,0.07,9.76,0.69,0.00,0.00,0.00,0.00,44.08,44.08,0.00
0.00,0.21,16.22,0.00,0.08,4.22,0.29,0.00,0.00,0.00,0.30,4.19,1.15,0.05,3.22,0.13,0.04,2.31,0.09,0.27,1.50,0.41,0.08,3.53,0.26,0.00,0.00,0.00,0.00,3.60,3.60,0.00
0.00,0.21,6.31,0.00,0.08,4.22,0.29,0.00,0.00,0.00,0.30,4.19,1.15,0.05,3.22,0.13,0.04,2.31,0.09,0.27,1.50,0.41,0.08,3.53,0.26,0.00,0.00,0.00,0.00,45.54,45.54,0.00
0.00,0.21,0.93,0.00,0.08,4.22,0.29,0.00,0.00,0.00,0.30,4.19,1.15,0.05,3.22,0.13,0.04,2.31,0.09,0.27,1.50,0.41,0.08,3.53,0.26,0.00,0.00,0.00,0.00,88.00,88.00,0.00
-0.61,0.21,-0.55,0.34,0.08,4.22,0.29,0.00,0.00,0.00,0.30,4.19,1.15,0.05,3.22,0.13,0.04,2.31,0.09,0.27,1.50,0.41,0.08,3.53,0.26,0.00,0.00,0.00,0.00,92.61,92.61,17.06
-0.25,0.77,0.00,-0.00,0.08,5.26,0.36,0.00,0.00,0.00,0.30,4.06,1.11,0.05,4.84,0.20,0.04,5.24,0.20,0.27,2.43,0.65,0.07,10.57,0.75,0.00,0.00,0.00,0.00,104.00,104.00,7.71
-0.00,1.00,9.01,-0.01,0.08,5.26,0.36,0.00,0.00,0.00,0.30,4.06,1.11,0.05,4.84,0.20,0.04,5.24,0.20,0.27,2.43,0.65,0.07,10.57,0.75,0.00,0.00,0.00,1.00,104.00,104.00,0.04
-0.00,1.00,30.74,-0.05,0.08,5.26,0.36,0.00,0.00,0.00,0.30,4.06,1.11,0.05,4.84,0.20,0.04,5.24,0.20,0.27,2.43,0.65,0.07,10.57,0.75,0.00,0.00,0.00,0.00,87.00,87.00,0.03
0.00,1.00,74.96,0.00,0.08,5.26,0.36,0.00,0.00,0.00,0.30,4.06,1.11,0.05,4.84,0.20,0.04,5.24,0.20,0.27,2.43,0.65,0.07,10.57,0.75,0.00,0.00,0.00,0.00,108.00,108.00,0.00
0.00,1.00,92.21,0.00,0.00,-4.69,-0.00,0.00,0.00,0.00,0.29,1.41,0.38,0.05,1.42,0.06,0.04,5.50,0.21,0.26,4.56,1.20,0.07,12.05,0.78,0.00,0.00,0.00,0.00,108.00,108.00,0.00
0.24,1.00,96.03,20.79,0.00,-4.69,-0.00,0.00,0.00,0.00,0.29,1.41,0.38,0.05,1.42,0.06,0.04,5.50,0.21,0.26,4.56,1.20,0.07,12.05,0.78,0.00,0.00,0.00,0.00,106.00,106.00,0.70
0.66,0.76,97.86,59.76,0.00,-4.69,-0.00,0.00,0.00,0.00,0.29,1.41,0.38,0.05,1.42,0.06,0.04,5.50,0.21,0.26,4.56,1.20,0.07,12.05,0.78,0.00,0.00,0.00,0.00,-0.78,-0.78,19.60
0.00,0.10,76.54,0.00,0.00,-4.69,-0.00,0.00,0.00,0.00,0.25,1.41,0.33,0.05,1.42,0.06,0.04,5.50,0.21,0.26,4.56,1.20,0.07,12.05,0.78,0.00,0.00,0.00,0.00,39.84,39.84,0.00
0.00,0.10,45.00,0.00,0.08,0.16,0.01,0.00,0.00,0.00,0.25,2.00,0.46,0.05,2.12,0.09,0.04,3.66,0.14,0.28,1.25,0.35,0.07,9.15,0.60,0.00,0.00,0.00,0.00,-21.33,-21.33,0.00
0.00,0.10,35.13,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.27,2.00,0.49,0.05,2.12,0.09,0.04,3.66,0.14,0.28,1.25,0.35,0.07,9.15,0.60,0.00,0.00,0.00,0.00,1.40,1.40,0.00
-0.38,0.10,19.18,-7.35,0.00,0.16,0.00,0.00,0.00,0.00,0.27,2.00,0.49,0.05,2.12,0.09,0.04,3.66,0.14,0.28,1.25,0.35,0.07,9.15,0.60,0.00,0.00,0.00,0.00,3.13,3.13,1.85
0.00,0.46,20.00,0.00,0.08,0.16,0.01,0.00,0.00,0.00,0.31,2.00,0.57,0.05,2.12,0.09,0.04,3.66,0.14,0.28,1.25,0.35,0.07,9.15,0.60,0.00,0.00,0.00,0.00,-18.28,-18.28,0.00
0.00,0.46,20.09,0.00,0.08,3.84,0.26,0.00,0.00,0.00,0.31,5.00,1.40,0.05,5.56,0.23,0.04,3.00,0.12,0.29,1.63,0.48,0.08,8.99,0.67,0.00,0.00,0.00,0.00,-21.33,-21.33,0.00
-0.59,0.45,18.80,-11.11,0.08,3.84,0.26,0.00,0.00,0.00,0.31,5.00,1.40,0.05,5.56,0.23,0.04,3.00,0.12,0.29,1.63,0.48,0.08,8.99,0.67,0.00,0.00,0.00,0.00,-21.33,-21.33,7.12
-0.00,1.00,19.75,-0.02,0.08,3.84,0.26,0.00,0.00,0.00,0.31,5.00,1.40,0.05,5.56,0.23,0.04,3.00,0.12,0.29,1.63,0.48,0.08,8.99,0.67,0.00,0.00,0.00,0.00,-21.33,-21.33,0.01
-0.00,1.00,32.47,-0.03,0.08,3.84,0.26,0.00,0.00,0.00,0.31,5.00,1.40,0.05,5.56,0.23,0.04,3.00,0.12,0.29,1.63,0.48,0.08,8.99,0.67,0.00,0.00,0.00,0.00,98.75,98.75,0.00
0.00,1.00,84.52,0.00,0.00,-2.81,-0.00,0.00,0.00,0.00,0.30,1.53,0.42,0.05,1.43,0.06,0.04,6.25,0.24,0.27,4.00,1.06,0.06,12.50,0.79,0.00,0.00,0.00,0.00,101.00,101.00,0.00
0.00,1.00,98.20,0.04,0.00,-2.81,-0.00,0.00,0.00,0.00,0.30,1.53,0.42,0.05,1.43,0.06,0.04,6.25,0.24,0.27,4.00,1.06,0.06,12.50,0.79,0.00,0.00,0.00,0.00,50.79,50.79,0.00
0.00,1.00,85.00,0.00,0.00,-2.81,-0.00,0.00,0.00,0.00,0.30,1.53,0.42,0.05,1.43,0.06,0.04,6.25,0.24,0.27,4.00,1.06,0.06,12.50,0.79,0.00,0.00,0.00,0.00,0.03,0.03,0.00
0.00,1.00,68.63,0.00,0.00,-2.81,-0.00,0.00,0.00,0.00,0.30,1.53,0.42,0.05,1.43,0.06,0.04,6.25,0.24,0.27,4.00,1.06,0.06,12.50,0.79,0.00,0.00,0.00,0.00,88.75,88.75,0.00
0.00,1.00,54.68,0.00,0.08,0.69,0.05,0.00,0.00,0.00,0.30,3.33,0.92,0.05,2.96,0.12,0.04,2.47,0.10,0.27,1.17,0.32,0.06,6.43,0.39,0.00,0.00,0.00,0.00,82.85,82.85,0.00
0.00,1.00,48.45,0.00,0.08,0.69,0.05,0.00,0.00,0.00,0.30,3.33,0.92,0.05,2.96,0.12,0.04,2.47,0.10,0.27,1.17,0.32,0.06,6.43,0.39,0.00,0.00,0.00,0.00,34.63,34.63,0.00
0.00,1.00,47.87,0.00,0.08,0.69,0.05,0.00,0.00,0.00,0.30,3.33,0.92,0.05,2.96,0.12,0.04,2.47,0.10,0.27,1.17,0.32,0.06,6.43,0.39,0.00,0.00,0.00,0.00,58.90,58.90,0.00
0.00,1.00,43.16,0.00,0.08,0.69,0.05,0.00,0.00,0.00,0.30,3.33,0.92,0.05,2.96,0.12,0.04,2.47,0.10,0.27,1.17,0.32,0.06,6.43,0.39,0.00,0.00,0.00,0.00,32.73,32.73,0.00
-0.01,0.99,41.88,-0.26,0.00,-0.40,-0.00,0.00,0.00,0.00,0.30,3.28,0.91,0.05,2.75,0.11,0.04,5.41,0.21,0.26,2.34,0.61,0.07,14.00,1.02,0.00,0.00,0.00,0.00,39.16,39.16,0.01
0.00,1.00,53.01,0.00,0.00,-0.40,-0.00,0.00,0.00,0.00,0.30,3.28,0.91,0.05,2.75,0.11,0.04,5.41,0.21,0.26,2.34,0.61,0.07,14.00,1.02,0.00,0.00,0.00,0.00,103.80,103.80,0.00
0.00,1.00,76.59,0.00,0.01,-0.40,-0.00,0.00,0.00,0.00,0.30,3.28,0.91,0.05,2.75,0.11,0.04,5.41,0.21,0.26,2.34,0.61,0.07,14.00,1.02,0.00,0.00,0.00,1.00,103.00,103.00,0.00
0.00,1.00,88.07,0.00,0.08,-0.40,-0.03,0.00,0.00,0.00,0.30,3.28,0.91,0.05,2.75,0.11,0.04,5.41,0.21,0.26,2.34,0.61,0.07,14.00,1.02,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.00,1.00,106.75,0.00,0.00,-7.24,-0.00,0.00,0.00,0.00,0.29,0.76,0.20,0.05,-0.41,-0.02,0.04,6.51,0.25,0.25,3.40,0.85,0.07,15.00,1.00,0.00,0.00,0.00,0.00,67.78,67.78,0.00
0.50,1.00,114.41,52.61,0.00,-7.24,-0.00,0.00,0.00,0.00,0.29,0.76,0.20,0.05,-0.41,-0.02,0.04,6.51,0.25,0.25,3.40,0.85,0.07,15.00,1.00,0.00,0.00,0.00,0.00,107.75,107.75,1.00
0.00,0.50,96.63,0.00,0.00,-7.24,-0.00,0.00,0.00,0.00,0.29,0.76,0.20,0.05,-0.41,-0.02,0.04,6.51,0.25,0.25,3.40,0.85,0.07,15.00,1.00,0.00,0.00,0.00,0.00,105.31,105.31,0.00
0.00,0.50,81.73,0.00,0.00,-7.24,-0.00,0.00,0.00,0.00,0.29,0.76,0.20,0.00,-0.41,-0.00,0.04,6.51,0.25,0.25,3.40,0.85,0.07,15.00,1.00,0.00,0.00,0.00,0.00,105.11,105.11,0.00
0.00,0.50,79.28,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.31,1.52,0.43,0.05,-0.04,-0.00,0.04,3.47,0.13,0.27,1.27,0.34,0.06,8.94,0.55,0.00,0.00,0.00,0.00,62.25,62.25,0.00
0.00,0.50,67.07,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.31,1.52,0.43,0.05,-0.04,-0.00,0.04,3.47,0.13,0.27,1.27,0.34,0.06,8.94,0.55,0.00,0.00,0.00,0.00,43.14,43.14,0.00
0.00,0.50,62.00,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.31,1.52,0.43,0.00,-0.04,-0.00,0.04,3.47,0.13,0.27,1.27,0.34,0.06,8.94,0.55,0.00,0.00,0.00,0.00,30.00,30.00,0.00
-0.54,0.50,61.12,-32.63,0.00,-5.67,-0.00,0.00,0.00,0.00,0.31,1.52,0.43,0.00,-0.04,-0.00,0.04,3.47,0.13,0.27,1.27,0.34,0.06,8.94,0.55,0.00,0.00,0.00,0.00,65.50,65.50,0.70
0.00,1.00,61.77,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.31,2.24,0.63,0.05,1.24,0.05,0.04,3.58,0.14,0.29,1.64,0.47,0.07,10.50,0.78,0.00,0.00,0.00,0.00,35.00,35.00,0.00
0.00,1.00,61.77,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.31,2.24,0.63,0.05,1.24,0.05,0.04,3.58,0.14,0.29,1.64,0.47,0.07,10.50,0.78,0.00,0.00,0.00,0.00,35.01,35.01,0.00
0.00,1.00,62.01,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.31,2.24,0.63,0.05,1.24,0.05,0.04,3.58,0.14,0.29,1.64,0.47,0.07,10.50,0.78,0.00,0.00,0.00,0.00,64.50,64.50,0.00
0.00,1.00,77.34,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.30,2.24,0.63,0.05,1.24,0.05,0.04,3.58,0.14,0.29,1.64,0.47,0.07,10.50,0.78,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.00,1.00,96.62,0.00,0.00,-7.97,-0.00,0.00,0.00,0.00,0.28,0.63,0.16,0.01,-1.11,-0.01,0.04,5.46,0.21,0.28,2.51,0.69,0.07,10.50,0.78,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.43,1.00,110.00,43.60,0.00,-7.97,-0.00,0.00,0.00,0.00,0.28,0.63,0.16,0.02,-1.11,-0.02,0.04,5.46,0.21,0.28,2.51,0.69,0.07,10.50,0.78,0.00,0.00,0.00,0.00,40.32,40.32,8.99
0.00,0.57,92.46,0.00,0.00,-7.97,-0.00,0.00,0.00,0.00,0.28,0.63,0.16,0.00,-1.11,-0.00,0.04,5.46,0.21,0.28,2.51,0.69,0.07,10.50,0.78,0.00,0.00,0.00,0.00,77.50,77.50,0.00
0.00,0.57,79.31,0.00,0.00,-7.97,-0.00,0.00,0.00,0.00,0.28,0.63,0.16,0.00,-1.11,-0.00,0.04,5.46,0.21,0.28,2.51,0.69,0.07,10.50,0.78,0.00,0.00,0.00,0.00,64.71,64.71,0.00
0.00,0.57,69.89,0.00,0.00,-6.07,-0.00,0.00,0.00,0.00,0.28,1.61,0.41,0.00,0.00,0.00,0.04,3.78,0.15,0.28,1.31,0.36,0.07,7.90,0.59,0.00,0.00,0.00,0.00,76.75,76.75,0.00
-0.45,0.58,66.65,-29.87,0.00,-6.07,-0.00,0.00,0.00,0.00,0.28,1.61,0.41,0.00,0.00,0.00,0.04,3.78,0.15,0.28,1.31,0.36,0.07,7.90,0.59,0.00,0.00,0.00,0.00,14.65,14.65,6.99
0.00,0.99,67.02,0.00,0.00,-6.07,-0.00,0.00,0.00,0.00,0.28,1.61,0.41,0.02,0.00,0.00,0.04,3.78,0.15,0.28,1.31,0.36,0.07,7.90,0.59,0.00,0.00,0.00,0.00,73.57,73.57,0.00
0.00,0.99,67.28,0.00,0.00,-6.07,-0.00,0.00,0.00,0.00,0.28,1.61,0.41,0.02,0.00,0.00,0.04,3.78,0.15,0.28,1.31,0.36,0.07,7.90,0.59,0.00,0.00,0.00,0.00,-21.33,-21.33,0.00
0.00,1.00,73.24,0.00,0.00,-6.60,-0.00,0.00,0.00,0.00,0.28,0.95,0.24,0.05,0.22,0.01,0.04,4.98,0.19,0.27,2.10,0.57,0.07,9.71,0.73,0.00,0.00,0.00,0.00,34.75,34.75,0.00
0.00,1.00,70.75,0.00,0.00,-6.60,-0.00,0.00,0.00,0.00,0.28,0.95,0.24,0.05,0.22,0.01,0.04,4.98,0.19,0.27,2.10,0.57,0.07,9.71,0.73,0.00,0.00,0.00,0.00,23.00,23.00,0.00
0.00,1.00,89.20,0.00,0.00,-6.60,-0.00,0.00,0.00,0.00,0.28,0.95,0.24,0.05,0.22,0.01,0.04,4.98,0.19,0.27,2.10,0.57,0.07,9.71,0.73,0.00,0.00,0.00,0.00,23.00,23.00,0.00
0.00,1.00,89.31,0.00,0.00,-6.60,-0.00,0.00,0.00,0.00,0.28,0.95,0.24,0.05,0.22,0.01,0.04,4.98,0.19,0.27,2.10,0.57,0.07,9.71,0.73,0.00,0.00,0.00,0.00,106.72,106.72,0.00
0.74,1.00,112.89,76.61,0.00,-8.40,-0.00,0.00,0.00,0.00,0.26,0.50,0.12,0.00,-1.21,-0.00,0.04,5.30,0.20,0.24,1.75,0.42,0.07,10.13,0.76,0.00,0.00,0.00,1.00,122.46,122.46,2.11
0.00,0.26,111.84,0.00,0.00,-8.40,-0.00,0.00,0.00,0.00,0.26,0.50,0.12,0.00,-1.21,-0.00,0.04,5.30,0.20,0.24,1.75,0.42,0.07,10.13,0.76,0.00,0.00,0.00,0.00,83.25,83.25,0.00
0.00,0.27,101.94,0.00,0.00,-8.40,-0.00,0.00,0.00,0.00,0.26,0.50,0.12,0.00,-1.21,-0.00,0.04,5.30,0.20,0.24,1.75,0.42,0.07,10.13,0.76,0.00,0.00,0.00,0.00,46.35,46.35,0.00
0.00,0.27,87.00,0.00,0.00,-8.40,-0.00,0.00,0.00,0.00,0.26,0.50,0.12,0.00,-1.21,-0.00,0.04,5.30,0.20,0.24,1.75,0.42,0.07,10.13,0.76,0.00,0.00,0.00,0.00,39.57,39.57,0.00
0.00,0.27,82.25,0.00,0.00,-7.29,-0.00,0.00,0.00,0.00,0.29,0.90,0.24,0.00,-0.79,-0.00,0.04,3.72,0.14,0.24,1.01,0.24,0.07,7.25,0.54,0.00,0.00,0.00,0.00,83.03,83.03,0.00
0.00,0.27,80.21,0.00,0.00,-7.29,-0.00,0.00,0.00,0.00,0.29,0.90,0.24,0.00,-0.79,-0.00,0.04,3.72,0.14,0.24,1.01,0.24,0.07,7.25,0.54,0.00,0.00,0.00,0.00,54.28,54.28,0.00
0.00,0.27,74.42,0.00,0.00,-7.29,-0.00,0.00,0.00,0.00,0.29,0.90,0.24,0.00,-0.79,-0.00,0.04,3.72,0.14,0.24,1.01,0.24,0.07,7.25,0.54,0.00,0.00,0.00,0.00,36.25,36.25,0.00
0.00,0.27,73.86,0.00,0.00,-7.29,-0.00,0.00,0.00,0.00,0.29,0.90,0.24,0.00,-0.79,-0.00,0.04,3.72,0.14,0.24,1.01,0.24,0.07,7.25,0.54,0.00,0.00,0.00,0.00,68.50,68.50,0.00
0.00,0.27,73.45,0.00,0.00,-6.10,-0.00,0.00,0.00,0.00,0.29,1.25,0.34,0.00,0.07,0.00,0.04,4.13,0.16,0.26,1.22,0.32,0.07,6.75,0.50,0.00,0.00,0.00,0.00,60.65,60.65,0.00
0.00,0.27,72.79,0.00,0.00,-6.10,-0.00,0.00,0.00,0.00,0.29,1.25,0.34,0.00,0.07,0.00,0.04,4.13,0.16,0.26,1.22,0.32,0.07,6.75,0.50,0.00,0.00,0.00,0.00,43.05,43.05,0.00
0.00,0.27,74.14,0.00,0.00,-6.10,-0.00,0.00,0.00,0.00,0.29,1.25,0.34,0.00,0.07,0.00,0.04,4.13,0.16,0.26,1.22,0.32,0.07,6.75,0.50,0.00,0.00,0.00,0.00,80.00,80.00,0.00
0.00,0.28,86.46,0.00,0.00,-6.10,-0.00,0.00,0.00,0.00,0.29,1.25,0.34,0.05,0.07,0.00,0.04,4.13,0.16,0.26,1.22,0.32,0.07,6.75,0.50,0.00,0.00,0.00,0.00,116.90,116.90,0.00
0.00,0.28,103.82,0.00,0.00,-8.52,-0.00,0.00,0.00,0.00,0.27,0.50,0.12,0.00,-0.68,-0.00,0.04,5.59,0.21,0.27,3.50,0.93,0.07,12.68,0.94,0.00,0.00,0.00,0.00,123.58,123.58,0.00
0.00,0.28,110.10,0.00,0.00,-8.52,-0.00,0.00,0.00,0.00,0.27,0.50,0.12,0.00,-0.68,-0.00,0.04,5.59,0.21,0.27,3.50,0.93,0.07,12.68,0.93,0.00,0.00,0.00,0.00,80.60,80.60,0.00
0.00,0.28,95.77,0.00,0.00,-8.52,-0.00,0.00,0.00,0.00,0.27,0.50,0.12,0.00,-0.68,-0.00,0.04,5.59,0.21,0.27,3.50,0.93,0.07,12.68,0.93,0.00,0.00,0.00,0.00,80.93,80.93,0.00
0.00,0.28,80.73,0.00,0.00,-8.52,-0.00,0.00,0.00,0.00,0.27,0.50,0.12,0.00,-0.68,-0.00,0.04,5.59,0.21,0.27,3.50,0.93,0.07,12.68,0.93,0.00,0.00,0.00,0.00,55.25,55.25,0.00
0.00,0.28,72.01,0.00,0.00,-7.14,-0.00,0.00,0.00,0.00,0.27,1.67,0.41,0.00,0.00,0.00,0.04,3.71,0.14,0.28,1.26,0.35,0.07,7.63,0.57,0.00,0.00,0.00,0.00,12.50,12.50,0.00
-0.15,0.29,69.01,-10.21,0.00,-7.14,-0.00,0.00,0.00,0.00,0.27,1.67,0.41,0.00,0.00,0.00,0.04,3.71,0.14,0.28,1.26,0.35,0.07,7.63,0.57,0.00,0.00,0.00,0.00,75.62,75.62,0.29
-0.61,0.43,68.21,-41.53,0.00,-7.14,-0.00,0.00,0.00,0.00,0.27,1.67,0.41,0.00,0.00,0.00,0.04,3.71,0.14,0.28,1.26,0.35,0.07,7.63,0.57,0.00,0.00,0.00,0.00,82.25,82.25,2.56
0.00,0.99,72.01,0.00,0.00,-7.14,-0.00,0.00,0.00,0.00,0.27,1.67,0.41,0.04,0.00,0.00,0.04,3.71,0.14,0.28,1.26,0.35,0.07,7.63,0.57,0.00,0.00,0.00,0.00,71.35,71.35,0.00
0.00,0.99,76.00,0.00,0.00,-6.83,-0.00,0.00,0.00,0.00,0.27,0.58,0.14,0.03,-0.45,-0.01,0.04,5.09,0.19,0.27,1.62,0.43,0.07,7.63,0.57,0.00,0.00,0.00,0.00,53.08,53.08,0.00
0.00,0.99,78.01,0.00,0.00,-6.83,-0.00,0.00,0.00,0.00,0.27,0.58,0.14,0.03,-0.45,-0.01,0.04,5.09,0.19,0.27,1.62,0.43,0.07,7.63,0.57,0.00,0.00,0.00,0.00,55.52,55.52,0.00
